PMID	E1	E2	ClASS_LABEL	PROBABILITY	COS_SIM	GROUPS
3373	dudu_topaz	chairman	0.0	0.0475651	1.0|0.4315534	1025|1771
72053	john_dewey	philosopher	1.0	0.91785204	1.0|0.03972455|0.03972455	1026|1970|3255
87323	sharon_dewey	consultant	1.0	0.99046856	1.0	1027
74090	he	pilot	1.0	0.99733967	1.0000001|0.44274423|0.19938457|0.079016924	1028|1899|2729|2916
98143	christopher_bentley	spokesman	1.0	0.86676633	1.0000001|1.0000001|1.0000001|0.090295956|0.81155694|0.5286417	118|681|1029|1608|2976|3603
31406	matteo_messina_denaro	supremo_:	1.0	0.004182431	1.0000001	1030
75726	david_gregory	host	1.0	0.73876685	0.22839524|0.07663582|1.0|0.20078032|0.07663582|0.08401652|0.10125475|0.07663582	805|981|1031|1062|1189|1324|3079|3403
40394	goldwater	critic	0.0	0.9666518	1.0	1032
90987	zubaydah	chief	0.0	2.7958396e-05	1.0	1033
2596	ko_yong-hi	dancer	1.0	0.91785204	0.99999994	1034
20259	ramazan_bashardost	lawmaker	1.0	0.91785204	1.0|0.050311055|1.0|1.0	29|646|1035|2752
55579	hashim_ahmad_al-tai	minister	1.0	0.9658937	0.99999994|0.99999994|0.99999994|0.6687536	1036|1055|2015|2217
104033	joseph_farland	ambassador	1.0	0.86676633	1.0000001	1037
49768	he	builder	0.0	0.04065031	1.0	1038
79732	zagat	guide	0.0	0.0007043516	0.039145727|0.57788736|1.0|0.51609725|0.17317817|0.62207854	600|863|1039|1078|1752|2909
32495	him	superintendent	0.0	0.00014794988	1.0000001	1040
14270	orlando_zapata_tamayo	construction_worker	1.0	0.97615606	0.99999994	1041
2387	bolland	chief_operating_officer	1.0	0.99046856	1.0	1042
37538	he	professor	1.0	0.9913293	1.0000001|0.87369496|0.33420923|0.33420923	1043|1349|1527|2669
40493	al_hubbard	chairman	1.0	0.91785204	0.07663582|1.0|0.07663582|0.02901137|0.048865125	408|1044|1244|2870|2886
97025	her	chancellor	0.0	0.96699053	0.1860354|1.0000001	954|1045
38707	dee_dee_myers	secretary	1.0	0.34128013	0.075019926|0.9999999|0.075019926|0.4482397|0.33065537|0.075019926|0.075019926|0.37844056|0.075019926|0.9999999|0.075019926|0.25567332|0.075019926|0.40707898|0.29830253|0.043646198	332|1046|1059|1245|1456|1726|1755|2192|2233|2237|2303|2631|2719|3412|3425|3429
51297	mark_buse	senator	0.0	0.003602531	1.0000002|0.14528307	1047|1406
17402	marc_bolland	new_chief_executive	1.0	0.9590811	1.0000001	1048
44721	bryan_baldwin	spokesman	1.0	0.91785204	1.0|0.035417344|1.0|1.0|1.0|1.0|1.0|1.0|0.035417344|0.19765945|1.0|1.0|0.0199564|1.0	188|276|693|1049|1498|1532|1611|2016|2864|2896|3109|3277|3540|3606
71058	chris_simcox	president	0.0	3.0555857e-05	1.0|0.04421778|0.060812175	1050|1721|3238
87951	li_jie	shooter	1.0	0.91785204	1.0|1.0|0.049121957	1051|1465|2020
15203	adam_gadahn	spokesman	1.0	0.91785204	0.07663582|1.0|0.13087848|0.07663582|1.0|1.0|0.07663582|1.0|0.035417344	20|1052|2149|2175|2197|2515|2622|2720|3369
41424	michael_ferrara	attorney	1.0	0.91785204	0.99999994	1053
41224	m_enkhbold	chairman	1.0	0.86676633	1.0000001	1054
105726	hashim_ahmad_al-tai	minister	1.0	0.9658937	0.99999994|0.99999994|0.99999994|0.6687536	1036|1055|2015|2217
96605	her	actress	1.0	0.99971884	0.13986774|1.0000001|0.4157202|0.032041557|0.361116|0.53690124|0.3668358|0.07265311|0.10120516|0.17399554|0.13879962|0.41606477	272|1056|1209|1403|1795|1804|2161|2642|2759|2982|3003|3477
102391	sills	general_director	1.0	0.9999685	0.35867554|1.0000001	78|1057
100318	donald_wildmon	artist	0.0	0.008377074	1.0000001	1058
63798	dee_dee_myers	secretary	1.0	0.91785204	1.0|0.075019926|1.0|0.035903335|0.13653791|1.0|1.0|0.042316776|1.0|0.075019926|1.0|0.021858055|1.0|0.03710006|0.056148034|0.17344798	332|1046|1059|1245|1456|1726|1755|2192|2233|2237|2303|2631|2719|3412|3425|3429
98590	gregory_gude	rear_adm.	0.0	5.9284248e-05	0.9999999	1060
63323	ali_larijani	diplomat	0.0	3.8786067e-05	1.0	1061
99589	david_gregory	host	1.0	0.99511874	0.39300263|0.042728864|0.20078032|0.9999996|0.042728864|0.15546459|0.23700003|0.042728864	805|981|1031|1062|1189|1324|3079|3403
46769	he	chairman	0.0	0.9979411	0.33047706|0.4153113|0.16400819|0.21888548|0.35515264|0.99999994|0.42286915|0.24124742|0.1541898|0.2709179	104|202|543|763|960|1063|1600|3141|3264|3463
51090	hubbard	official	1.0	0.999526	0.9999999	1064
95358	ferrara	assistant	0.0	9.589233e-05	0.9999999	1065
18495	mohammed_sayed_tantawi	imam	1.0	0.13231412	0.9999999|0.08609807|0.5272143	1066|2129|2862
19133	mohammed_sayyed_tantawi	imam	0.0	0.9816975	0.0497441|1.0	686|1067
105146	ahearn	screen_star	0.0	0.00015905136	1.0	1068
95383	juliette_binoche	actress	1.0	0.91785204	1.0|1.0|1.0|0.12227873|0.9999999	352|976|1069|2628|3202
62458	he	spokesman	1.0	0.9973441	0.99999976|0.1738715|0.5365964|0.2571959	1070|3088|3220|3396
55388	bryan_fuller	creator	1.0	0.91785204	0.090295956|1.0|1.0|1.0	496|1071|3094|3569
81816	george_kennedy	president	1.0	0.8452451	0.99999994	1072
52609	his	controller	0.0	0.1444277	1.0	1073
51624	he	consultant	1.0	0.111683615	1.0	1074
67164	her	leader	0.0	0.0005406778	0.9999999|0.22291218|0.25897625|0.22748193	1075|2162|2946|3470
76397	spencer_pratt	star	1.0	0.91785204	0.99999994	1076
59103	philip_chen	executive	1.0	0.88771194	0.036832813|0.036832813|0.036832813|0.036832813|1.0000001|0.39223042|0.39223042|0.036832813|0.036832813|0.036832813|0.036832813	3|571|654|991|1077|1174|1269|2083|2428|3040|3377
84105	zagat	guide	0.0	0.5409581	0.21576066|0.42179415|0.51609725|0.99999994|0.3092333|0.44435143	600|863|1039|1078|1752|2909
44116	cathleen_p._black	chancellor	0.0	0.8686885	0.250935|0.12723842|1.0000001|0.30733225|0.11629741|0.30045345|0.58991915|1.0000001|0.09670858|0.07356332|0.28582743|0.20178813	140|406|1079|1338|2210|2684|2793|2879|2913|3231|3372|3644
80978	babyshambles	singer	0.0	0.5409581	0.99999994|0.39797786|0.9999999	1080|2439|2902
92454	verity	chairman	1.0	0.021575756	0.14112422|1.0	399|1081
100556	his	king	1.0	0.15497622	1.0|0.17654651	1082|2443
36052	aquash	prosecutor	0.0	0.15827891	0.99999994	1083
55157	him	lawyer	0.0	0.00017539502	1.0	1084
52292	kaiser	special_assistant	1.0	0.42688423	1.0	1085
9765	goody	doctor	0.0	0.29255456	1.0	1086
88998	washburn	photographer	1.0	0.11819382	0.99999994	1087
15990	he	reporter	1.0	0.9996569	0.12265294|0.149426|1.0000002|0.36206177|0.78333867|0.39691082|0.20246914|0.24637604	99|421|1088|1185|1239|2502|3504|3535
30796	mark_fisher	executive_producer	1.0	0.8412128	1.0|0.1177134	1089|2075
93399	his	governor	0.0	0.0044495114	0.99999994|0.4803234|0.540187|0.14702395|0.74511135	1090|1173|1678|1709|3407
47687	abdul_rahim_noor	police_chief	0.0	0.98458546	0.9999999|0.00559552	1091|3144
97113	flowers	governor	0.0	0.0074991086	1.0000001|0.25176492|1.0000002	1092|1930|3082
19997	maria_kaczynska	first	0.0	0.6372335	1.0|1.0|1.0|1.0|0.6070341|1.0|0.5187042|1.0|0.5187042|1.0	242|1093|1320|1741|1963|2292|2649|2673|3164|3499
13785	his	guitarist	1.0	0.5308537	0.41429445|1.0|1.0	152|1094|2724
24226	ble_goude	general	0.0	0.6871644	0.99999994	1095
37616	he	deputy_director	1.0	0.42664626	0.88803846|1.0000001	162|1096
90602	john_negroponte	director	0.0	0.034537323	1.0000001	1097
73858	george_young	general_manager	1.0	0.8678574	1.0|0.37189534|0.26701894|0.45068145|0.1926068	1098|1780|2846|2930|3166
10897	taylor	attorney	0.0	0.00060204644	0.99999994	1099
104383	jennifer_dunn	representative	1.0	0.9590811	1.0000001	1100
63371	chris_simcox	leader	1.0	0.4307746	1.0	1101
45644	yoadimnadji	president	1.0	0.9999652	0.13654284|0.9999997|0.10494902	663|1102|2024
41742	jennifer_dunn	president	0.0	0.012905473	1.0000002	1103
74326	chris_simcox	rep.	0.0	0.0021348807	1.0	1104
72805	his	prime_minister	0.0	8.0061734e-05	0.41007453|1.0	256|1105
32512	sarah_kunstler	lawyer	0.0	0.00096009905	1.0000001|1.0000001	454|1106
25530	youssoufou_bamba	diplomat	1.0	0.91785204	1.0|1.0|0.9999999	525|1107|2391
24129	mark_fisher	designer	1.0	0.86676633	1.0000001	1108
2023	cunningham	choreographer	0.0	2.9355206e-05	1.0000002|0.1012442	1109|2715
2893	jade_goody	star	0.0	2.0886121e-07	1.0	1110
54236	richard_lindzen	professor	1.0	0.91785204	0.090295956|1.0|1.0|1.0|0.9999999	8|251|1111|1818|2032
52492	gholam_ali_haddad_adel	cleric	0.0	0.5576149	0.99999994	1112
36138	he	prosecutor	0.0	0.027364874	0.9999999|0.77793753	1113|1535
29591	charles_ble_goude	leader	0.0	0.2648465	0.24652201|0.9999999	194|1114
52503	ospel	chairman	1.0	0.91785204	1.0|1.0|0.10624432|0.07663582	230|1115|1288|2788
2513	bobby_frankel	racehorse_trainer	1.0	0.007596514	0.9999999	1116
76318	larijani	culture_minister	1.0	0.83840406	0.9999999	1117
97529	yolanda_king	rev.	1.0	0.10276429	1.0|0.40972918	1118|3647
58294	jake_pavelka	star	0.0	0.91785204	0.99999994	1119
19684	mike_penner	sportswriter	1.0	0.9832696	0.99999994|0.029053397	1120|1402
48123	her	rep.	0.0	0.014125082	1.0|0.65695894	1121|3390
98002	watson	captain	1.0	0.91785204	0.082258224|1.0	343|1122
26650	his	spokesman	0.0	0.0040954985	0.21763924|0.9999999	581|1123
35410	charles_ble_goude	minister	0.0	0.8159707	0.122022375|0.99999994|0.111832574|0.5257681|0.10021667	364|1124|1142|1594|2437
5425	gwathmey	bachelor	0.0	0.00026923904	1.0000001	1125
19034	girija_prasad_koirala	prime_minister	1.0	0.9913162	0.19765945|0.19765945|0.19765945|0.10784095|0.19765945|0.19765945|0.99999976|0.19765945|0.19765945|0.19765945|0.07771628|0.19765945|0.10884892|0.19765945|0.351743|0.99999976|0.19765945|0.19765945	94|362|379|404|484|664|1126|1180|1701|1822|2329|2386|2425|2736|3133|3168|3192|3235
51509	king	actress	1.0	2.1580021e-05	0.9999999	1127
19229	alexander_haig	director	0.0	0.00036013348	1.0	1128
103149	yolanda_king	founder	1.0	0.99620855	0.9999998|0.9999998	1129|2058
21241	his	executive	0.0	0.0046294215	0.16898823|0.12710814|0.9999999|0.3892538|0.35158443|0.30825442	382|691|1130|1382|1395|2346
49277	dewey	librarian	0.0	0.8074721	1.0	1131
30590	eliza	police_chief	1.0	0.000118795215	1.0000001	1132
61362	chad_white	artist	0.0	0.99441904	1.0	1133
65082	hector_elizondo	actor	1.0	0.91785204	0.9999999|0.9999999|1.0	14|185|1134
66679	abdul_jalil_jan	cleric	1.0	0.99046856	1.0	1135
23248	laura_silsby	judge	0.0	1.2872886e-06	0.35905057|1.0000001|0.4438818|0.3670029	754|1136|2238|3361
46514	his	author	0.0	0.0035548713	0.14711952|0.1823842|1.0000001|0.3050104|0.13778716|0.2542073	345|420|1137|2211|2466|3213
83468	alice	star	0.0	0.99303764	1.0	1138
54857	her	bachelorette	0.0	0.11970663	0.1597679|1.0000001|0.1597679|0.1597679	757|1139|1512|2147
9930	topaz	critic	0.0	0.11832137	1.0|0.26257348	1140|1425
11889	ramazan_bashardost	legislator	1.0	0.98066336	0.99999994	1141
29711	charles_ble_goude	minister	1.0	0.86676633	0.2445157|0.111832574|1.0000001|0.15099813|0.6505827	364|1124|1142|1594|2437
56686	he	ambassador	1.0	0.99712014	0.06185862|0.3934494|0.9999999|0.23104084|0.11796652|0.38029814|0.08483894|0.1641128	934|998|1143|2090|2196|2268|2311|2777
78281	chris_dodd	senator	0.0	0.91785204	0.021340663|1.0|0.45965108	169|1144|1767
74950	she	deputy_assistant	0.0	0.73026943	1.0000001	1145
16684	he	guitarist	0.0	0.0066779684	1.0000001	1146
35346	his	activist	0.0	1.2744535e-05	0.9999998	1147
41441	her	musician	0.0	0.020046491	0.9999999	1148
83804	mary_d_crisp	national_co-chairman_of_the_republican_party	1.0	0.0700933	1.0	1149
8454	nancy_kissel	author	0.0	0.002256201	1.0	1150
43926	ali_akbar_salehi	vice_president	1.0	0.91785204	1.0|1.0|0.9999999	82|1151|3314
1299	she	princess	0.0	0.0025999732	0.1681518|0.99999994	708|1152
57753	george_sheldon	assistant_secretary	1.0	0.96747184	0.07405478|1.0	395|1153
27666	matteo_messina_denaro	businessman	0.0	3.4216344e-05	1.0	1154
35375	heloise	student	0.0	0.5486955	1.0	1155
11209	he	leader	0.0	0.8169518	0.19111447|0.30494076|0.24813335|0.2816906|1.0000001|0.17957829|0.27172917	233|292|354|1017|1156|1639|1949
18357	he	manager	1.0	0.0011801663	0.2191413|0.99999994	257|1157
56492	myers	president	0.0	0.8881256	1.0000001|0.3841|0.4306489|0.27198774	1158|2574|2945|3246
95626	dent	deacon	1.0	0.9830772	0.99999994	1159
47740	raul_castro	defense_minister	1.0	0.91785204	0.99999994	1160
92301	g._gary_kirchner	coroner	1.0	0.91785204	1.0|1.0|1.0|1.0|0.9999999	514|782|1161|2652|2755
15078	gwathmey	architect	1.0	0.009289966	1.0000001	1162
91283	donald_e._wildmon	rev.	1.0	0.91785204	1.0|1.0	1163|1631
86385	her	publicist	0.0	0.1145019	0.18707427|0.99999994|0.09690164	841|1164|1255
74421	andre_carson	superdelegates	1.0	0.90195704	1.0	1165
21837	olonga	president	0.0	7.4544e-05	0.99999994	1166
44841	raul_castro_ruz	leader	1.0	0.91785204	0.99999994	1167
28703	frank_chiafari	police_officer	1.0	0.91785204	0.99999994	1168
102471	remy_smith	judge	0.0	0.041640855	1.0000001	1169
10652	paul_gray	guitarist	1.0	0.10815937	0.9999997|0.122335464	1170|3113
89704	wilkinson	instructor	0.0	0.0020522627	1.0	1171
25208	her	senator	0.0	9.503419e-06	1.0|0.25511354	1172|2034
44868	his	governor	1.0	5.263682e-06	0.4803234|0.99999994|0.441461|0.27484003|0.40283415	1090|1173|1678|1709|3407
39026	philip_chen	executive	0.0	0.00628445	0.004539113|0.004539113|0.004539113|0.004539113|0.39223042|1.0|1.0|0.004539113|0.004539113|0.004539113|0.004539113	3|571|654|991|1077|1174|1269|2083|2428|3040|3377
31185	he	dentist	1.0	9.079582e-05	1.0	1175
63555	mark_buse	director	1.0	0.9153415	0.99999994	1176
22585	patricia_neal	actress	1.0	0.91785204	0.07663582|1.0|1.0|1.0|1.0|1.0|0.07663582	318|801|1177|1511|1773|3000|3124
33587	ahmed_rashid	author	1.0	0.73876685	0.07663582|1.0|0.34371424|0.46515316|0.3945173|0.46515316|0.2720385|0.46505973|0.36741525|0.07663582|0.07663582	186|1178|1507|1900|2246|3039|3117|3243|3383|3385|3562
102170	ferrera	actress	1.0	0.92159444	1.0	1179
18746	girija_prasad_koirala	prime_minister	1.0	0.91785204	1.0|1.0|1.0|0.0066669397|1.0|1.0|0.19765945|1.0|1.0|1.0|0.17344798|1.0|0.057890575|1.0|0.24158955|0.19765945|1.0|1.0	94|362|379|404|484|664|1126|1180|1701|1822|2329|2386|2425|2736|3133|3168|3192|3235
69657	julian_bond	chairman	1.0	0.91785204	1.0|0.07663582|1.0|1.0|1.0|1.0|1.0|0.06659596|1.0|1.0|1.0|0.09807763	109|157|1181|1453|1544|1660|1989|2323|2996|3006|3292|3505
19380	ginzburg	director	0.0	0.00083120103	0.93413955|0.9999998	192|1182
37083	sandra_herold	attorney	0.0	0.08836739	1.0|0.6372104	1183|1319
91736	mahdi	leader	1.0	0.96196425	1.0	1184
10287	he	reporter	0.0	0.08789478	0.24640208|0.3354768|0.36206177|0.99999964|0.39007664|0.3710645|0.35837424|0.3417179	99|421|1088|1185|1239|2502|3504|3535
86180	her	secretary	0.0	0.9920506	0.99999994	1186
102303	richard_s._courtney	consultant	1.0	0.97399956	1.0000002	1187
58007	olivia_palermo	creative_director	0.0	0.2737497	1.0	1188
64958	david_gregory	host	1.0	0.91785204	0.083269596|1.0|0.07663582|0.042728864|1.0|0.17344798|0.075066105|1.0	805|981|1031|1062|1189|1324|3079|3403
3291	henry_olonga	bowler	1.0	0.73876685	1.0	1190
41783	ospel	executive_board_president	1.0	0.91785204	0.99999994	1191
193	he	president	0.0	0.32757002	0.19186555|0.12126115|0.13052712|0.22183403|0.18765083|0.37648737|0.2851292|1.0|0.15710214|0.24373007|0.19400863|0.19273624|0.31393716|0.22409913|0.3738818|0.36377898|0.16531597|0.42639545|0.21103376|0.1380718|0.20304672|0.22793978|0.3104855|0.3698136	61|306|460|555|619|642|706|1192|1762|1764|1793|2267|2442|2612|2623|2730|2849|3089|3178|3203|3298|3421|3467|3558
13270	mohammed_sayed_tantawi	cardinal	0.0	0.00050438114	1.0	1193
100462	she	rep.	0.0	0.97616345	1.0000001|0.41205484	1194|3548
248	marc_bolland	ceo	0.0	0.19144922	1.0000004|0.1015656|0.15916099|0.38756204	1195|2505|3245|3448
194	don_hewitt	newsman	1.0	0.9521031	0.99999994|0.42956012|1.0	1196|2140|3204
19663	he	trainer	0.0	0.32403624	0.30026364|0.24145842|0.9999998	175|617|1197
13754	douglas_flint	finance_director	1.0	0.91785204	0.17344798|1.0|1.0|1.0|0.9999999	120|1198|1301|2100|2565
88834	ayatollah_ali_khamenei	leader	0.0	0.91785204	0.119253986|0.17344798|1.0|1.0|0.17344798|1.0|1.0|0.17344798|0.13810793|1.0|1.0|1.0|1.0|0.17344798	27|303|309|621|845|862|1199|1458|2006|2263|2951|3140|3198|3413
23300	she	student	0.0	0.00022315429	1.0000001	1200
51563	dennis_dunn	activist	0.0	0.0018790191	0.9999999	1201
80422	buse	executive	0.0	0.0018796973	0.99999994|0.41972315	1202|1483
98558	peterson	director	0.0	0.03638972	0.99999994	1203
104701	raul_castro	president	1.0	0.29892382	0.3080396|0.9999998|0.04248725|0.04248725|0.20742576|0.04248725|0.04248725|0.04248725|0.04248725|0.25299314|0.04248725|0.04248725	672|1204|1298|1412|1484|2146|2194|2223|2556|2596|3228|3249
47443	kate_gosselin	host	0.0	0.0036538506	1.0	1205
25031	he	diplomat	0.0	0.043409638	0.05388796|0.9999999|0.19441698	60|1206|1509
99286	she	congressman	0.0	3.7475747e-05	1.0	1207
13985	stuart_rose	executive	0.0	0.9758124	0.08593345|0.08593345|0.08593345|1.0|0.1106864|0.51185447|0.08593345|0.08593345	293|630|829|1208|1251|1468|1569|3159
17975	her	actress	0.0	0.7686225	0.2654285|0.4157202|1.0|0.08335447|0.20877296|0.26425534|0.8774826|0.3169775|0.13357563|0.3196689|0.17579891|0.21206471	272|1056|1209|1403|1795|1804|2161|2642|2759|2982|3003|3477
34812	his	driver	1.0	0.46804616	1.0000004|0.18622768	1210|2330
53031	buchwald	editor	1.0	3.7827765e-05	1.0	1211
68445	his	writer	0.0	0.9957819	0.9999999|0.26956365	1212|2310
36995	him	butcher	0.0	0.00026624426	0.9999999	1213
99741	ahmad_qattan	representative	1.0	0.9988091	0.85344553|0.6073056|1.0|0.38265184|0.6073056|1.0	327|855|1214|2434|2801|3474
100412	mahmood_shah	brig.	1.0	0.91785204	1.0|1.0|0.9999999	519|1215|2887
50864	william_anderson	congressman	1.0	0.5409581	0.9999999	1216
19942	dixon	spokesman	0.0	0.18588907	1.0000002|1.0000002	958|1217
58803	cathleen_p._black	executive	0.0	0.98175746	0.11537558|1.0000001|0.024124088|1.0000001|1.0000001|1.0000001|0.024124088|1.0000001|0.14494634	76|363|450|1218|1843|1941|2320|2451|3518
69260	jo_ann_davis	representative	1.0	0.91785204	0.99999994	1219
82573	glover	advocate	1.0	0.97615606	0.99999994	1220
93362	dan_abrams	the_chief_legal_correspondent	1.0	0.86676633	1.0000001	1221
67330	cathleen_p._black	manager	0.0	8.47437e-05	1.0	1222
4235	tony	marine	1.0	0.979541	1.0	1223
20867	bashardost	minister	1.0	0.61876893	0.99999964|0.22844532	1224|3322
95767	brandon_mcinerney	classmate	1.0	0.91785204	0.99999994	1225
57119	he	governor	0.0	0.0119321905	0.39989766|0.47821832|0.14360377|1.0|0.15729263	4|64|401|1226|1265
91196	abu_zubaydah	director	1.0	0.9999113	1.0	1227
55085	mitchell	student	0.0	8.9050525e-05	0.99999994	1228
24459	norris_church_mailer	novelist	0.0	0.18679444	0.9999999	1229
10248	mike_penner	sports_writer	1.0	0.0029507228	0.9999999	1230
57961	he	doctor	0.0	0.0027386423	1.0	1231
78712	richard_perle	prince	0.0	1.0966855e-06	1.0000002	1232
62141	adam_senn	model	1.0	0.91785204	0.99999994	1233
55781	lindsey_hord	biologist	1.0	0.91785204	1.0|1.0	1234|3588
64920	jerome_robbins	director-choreographer	1.0	0.91785204	1.0|1.0|0.06338309	1235|1519|2103
4314	rose	executive	1.0	0.9850899	0.34017128|1.0000002	299|1236
11379	his	specialist	0.0	0.67901146	1.0	1237
8484	she	president	0.0	4.9650054e-05	0.99999994|0.53096235	1238|2819
4725	he	reporter	1.0	0.99859065	0.1555492|0.21215697|0.78333867|0.39007664|1.0|0.45373797|0.20177093|0.29014242	99|421|1088|1185|1239|2502|3504|3535
90612	deblanc	escort	0.0	0.29493958	1.0	1240
73176	jake_pavelka	bachelor	1.0	0.00069504563	0.050621364|0.99999994|0.050621364|0.21026877|0.14335233	791|1241|1653|1951|2891
56185	he	minister	0.0	0.00029009502	0.3425675|1.0|0.36214542|0.43911612|0.4106386|0.43911612|0.2608998|0.40436792	49|1242|1337|1857|2180|2340|2824|3410
5383	rose	executive_chairman	0.0	0.9772239	1.0	1243
91108	al_hubbard	chairman	1.0	0.73876685	1.0|0.07663582|1.0|0.24991605|0.48578078	408|1044|1244|2870|2886
40611	dee_dee_myers	secretary	1.0	0.34550044	0.035903335|0.4482397|0.035903335|1.0000004|0.17276119|0.035903335|0.035903335|0.2918244|0.035903335|0.4482397|0.035903335|0.15225893|0.035903335|0.33187363|0.0695837|0.043879557	332|1046|1059|1245|1456|1726|1755|2192|2233|2237|2303|2631|2719|3412|3425|3429
43240	al_hubbard	director	1.0	0.99712014	0.12001112|0.087158725|0.9999999|0.087158725|0.12001111	44|880|1246|2099|2650
44400	brian_mcfadden	singer	1.0	0.91785204	0.99999994	1247
105301	john_dewey	teacher	0.0	0.0012393998	0.33656767|0.9999999	261|1248
102552	g_gary_kirchner	coroner	1.0	0.91785204	1.0|1.0|0.9999999	1249|2789|3191
95813	charles_wuorinen	composer	0.0	0.91785204	1.0|1.0|0.07663582	357|1250|3189
5388	stuart_rose	executive	0.0	0.9184693	0.10386711|0.10386711|0.10386711|0.1106864|0.9999999|0.05687787|0.10386711|0.10386711	293|630|829|1208|1251|1468|1569|3159
84572	roraback	lawyer	1.0	0.9929925	1.0	1252
36553	annie_mae_aquash	activist	1.0	0.91785204	1.0|1.0	1253|3206
16124	he	host	0.0	0.00014621671	1.0|0.28331697|0.91188204	1254|1414|3462
4134	her	publicist	0.0	0.19551317	0.17461628|0.09690164|0.99999994	841|1164|1255
14829	his	doctor	0.0	0.011334473	0.9999999|0.5311542	1256|1735
96149	mcallister	reporter	0.0	0.0012544845	1.0	1257
20898	douglas_flint	executive	1.0	0.00072643766	0.4193593|1.0000001|1.0000001|0.43558255	30|1258|1293|1713
15128	maria_kaczynska	lady	0.0	0.91785204	1.0|1.0|0.0988061|1.0|1.0|0.17344798|0.9999999	734|1259|2226|2341|2775|3417|3517
87536	hubbard	secretary	0.0	0.00041958387	1.0	1260
61174	art_buchwald	satirist	1.0	0.91066295	1.0	1261
25129	john_graham	activist	1.0	0.000105559935	1.0000002|0.26180157	1262|2927
45548	mahmood_shah	secretary_for_security_affairs	1.0	0.86676633	1.0000001	1263
72099	john_negroponte	deputy_secretary_of_state	1.0	0.8966564	0.9999999|0.9999999|0.9999999|0.9999999	709|1264|1985|2991
106077	he	governor	0.0	7.634242e-05	0.06906995|0.15234031|0.38618013|0.15729263|1.0000001	4|64|401|1226|1265
37457	craig_ranke	captain	0.0	0.08802829	1.0000001	1266
99029	juliette_binoche	minister	0.0	1.833041e-05	0.9999999|0.91114306	1267|2279
43034	cathleen_p._black	mayor	0.0	5.4666356e-07	0.3289477|0.26145592|0.3289477|0.472082|1.0|0.35095868|0.42027164|0.37524754|0.20705026|0.3289477	699|823|948|993|1268|1696|2008|2214|2654|3256
70373	philip_chen	executive	0.0	0.00628445	0.004539113|0.004539113|0.004539113|0.004539113|0.39223042|1.0|1.0|0.004539113|0.004539113|0.004539113|0.004539113	3|571|654|991|1077|1174|1269|2083|2428|3040|3377
49447	berthold_huber	leader	1.0	0.91785204	0.072209656|1.0|1.0|0.042728834	566|1270|1481|3129
81942	simon_cowell	judge	0.0	0.29206064	0.057535585|0.99999994|0.27454138|0.16211872|0.14360246|0.057535585|0.057535585|0.16034234	565|1271|1673|1719|2159|2519|3439|3512
92171	his	director	1.0	0.019395517	0.3561648|0.27956936|0.22794713|1.0000002|0.11014659|0.31839886|0.32775053	6|323|434|1272|2088|2514|2529
62487	jefferson_deblanc	pilot	0.0	0.00039015748	1.0000001	1273
50231	mark_buse	aide	1.0	0.9442021	0.99999994	1274
85971	donald_e._wildmon_founder	chairman	1.0	0.010051126	1.0	1275
6449	chowdhry	president	1.0	0.99712014	0.9999999|0.062896624|0.43410796	1276|2125|3643
100160	paavo_nurmi	swimmer	0.0	0.10422107	1.0000001|1.0000001	1277|3151
40536	forsberg	advisor	1.0	0.7766174	1.0	1278
27452	alan_gross	contractor	1.0	0.91785204	1.0|1.0|0.17344797	1279|1885|2876
63787	deblanc	lt.	1.0	0.91785204	1.0|1.0	41|1280
93018	she	photog	0.0	0.40618542	1.0	1281
6311	topaz	chairman	0.0	0.17117347	0.99999994	1282
43964	barbara_boxer	chairwoman	1.0	0.91785204	0.99999994	1283
70648	she	judge	1.0	0.0014428515	0.9999997|0.42560503|0.3251801|0.4256657|0.15338498|0.2881156	1284|2212|2296|2599|3374|3375
44360	mamoor_khan	police_official	1.0	0.98152083	1.0	1285
41524	her	clinical_psychologist	1.0	0.017065357	1.0	1286
1997	stuart_rose	chief_executive	1.0	0.73876685	1.0|0.19323999|0.07663582	1287|2546|3484
50929	ospel	chairman	0.0	0.23206834	0.10624432|0.10624432|0.99999994|0.023791023	230|1115|1288|2788
60228	johnny_knoxville	star	1.0	0.91785204	1.0|1.0|1.0|0.16288605|1.0|1.0|1.0|1.0	15|319|365|536|719|1289|2104|3531
90249	hubbard	director	0.0	0.96256006	0.99999964|0.20719029	1290|2251
79788	manuel_barcena	police_chief	1.0	0.9743245	0.99999976|0.99999976|0.05026178	1291|1475|3288
77704	hubbard	deputy	0.0	0.0011717895	1.0000002|0.79117197|0.6235812	1292|1525|1750
8998	douglas_flint	executive	0.0	0.00072643766	0.4193593|1.0000001|1.0000001|0.43558255	30|1258|1293|1713
28651	he	founder	1.0	0.5146091	1.0000001	1294
48102	m._enkhbold	vice	0.0	0.91785204	0.99999994	1295
88433	her	star	1.0	0.029556805	0.07356308|0.451891|0.45170957|0.9999999|0.38780516|0.36141655|0.31134874	22|254|1007|1296|2343|2605|3289
26255	alessi	shaker	0.0	3.0593133e-06	1.0|0.3045167	1297|3320
57819	raul_castro	president	1.0	0.91785204	0.035399|0.04248725|1.0|1.0|0.09869435|1.0|1.0|1.0|1.0|0.6665199|1.0|1.0	672|1204|1298|1412|1484|2146|2194|2223|2556|2596|3228|3249
