25395|25395|0,3|21,34	1
25460|25460|93,110|4,7	1
25473|25473|44,47|13,20	1
25530|25530|16,32|7,15	1
25538|25538|0,3|16,25	0
25580|25580|46,67|36,43	1
25583|25583|5,21|0,4	1
25591|25591|19,21|99,106	0
25593|25593|19,34|16,18	1
25628|25628|52,55|40,46	0
25643|25643|53,69|99,122	1
25668|25668|54,71|101,124	1
25687|25687|57,69|50,56	1
25718|25718|202,215|234,242	1
25722|25722|26,35|15,25	1
25741|25741|0,18|111,123	0
25751|25751|137,148|23,39	0
25774|25774|26,35|51,66	1
25795|25795|0,16|74,79	1
25798|25798|27,29|0,7	0
25813|25813|101,104|36,44	0
25829|25829|108,125|161,177	1
25830|25830|0,9|43,49	1
25834|25834|0,12|17,25	1
25835|25835|0,20|154,160	1
25880|25880|46,48|49,55	0
25894|25894|91,104|107,116	1
25949|25949|21,41|141,146	0
25961|25961|40,44|4,12	0
25993|25993|59,68|7,15	1
25994|25994|137,148|76,94	1
26014|26014|46,52|67,77	1
26016|26016|0,9|19,34	1
26022|26022|132,138|10,18	0
26035|26035|123,126|16,22	0
26043|26043|73,77|0,6	0
26051|26051|144,155|180,185	1
26057|26057|0,2|21,25	1
26059|26059|106,115|193,218	1
26071|26071|0,17|31,39	1
26101|26101|15,29|213,229	0
26122|26122|22,25|81,90	1
26141|26141|161,164|69,76	1
26163|26163|109,124|129,137	1
26181|26181|93,96|71,81	0
26193|26193|47,57|80,89	0
26194|26194|105,122|158,174	1
26196|26196|71,80|62,70	1
26202|26202|0,6|176,183	0
26208|26208|21,30|132,146	1
26211|26211|0,18|92,108	0
26215|26215|25,34|37,45	1
26220|26220|78,90|110,131	1
26237|26237|103,106|11,20	1
26242|26242|37,53|24,34	1
26255|26255|169,175|27,33	0
26264|26264|53,56|6,14	0
26283|26283|70,76|81,99	1
26287|26287|62,65|40,47	0
26309|26309|100,109|237,256	0
26359|26359|115,118|86,93	0
26381|26381|89,92|14,20	1
26387|26387|80,101|70,77	0
26394|26394|101,114|90,100	1
26421|26421|0,6|16,28	0
26427|26427|15,30|35,43	1
26452|26452|64,78|101,109	1
26466|26466|0,7|78,84	1
26481|26481|136,139|62,70	0
26482|26482|53,65|82,91	1
26518|26518|19,31|0,7	1
26535|26535|105,108|129,146	0
26572|26572|140,155|160,168	1
26631|26631|3,7|13,26	1
26650|26650|40,43|97,106	0
26690|26690|68,71|98,115	0
26691|26691|0,6|10,18	0
26693|26693|91,103|46,53	0
26694|26694|3,6|7,16	0
26701|26701|0,9|60,66	1
26704|26704|64,81|54,63	1
26747|26747|0,8|92,98	0
26778|26778|46,49|143,152	0
26789|26789|144,161|108,114	1
26809|26809|31,39|51,59	0
26835|26835|139,143|0,8	1
26852|26852|0,9|56,75	0
26887|26887|165,174|186,200	1
26925|26925|0,7|11,17	0
26938|26938|142,145|78,84	0
26943|26943|154,157|171,181	0
26968|26968|0,5|27,37	1
26969|26969|53,56|18,27	0
26974|26974|0,7|187,197	0
26976|26976|122,140|111,121	1
26981|26981|61,64|11,17	0
26982|26982|89,106|109,115	1
27001|27001|0,14|60,69	1
27004|27004|0,8|74,90	0
27024|27024|58,69|7,9	0
27030|27030|70,74|38,48	1
27049|27049|0,4|57,64	0
27076|27076|27,44|74,90	1
27079|27079|58,72|89,97	1
27080|27080|92,98|133,139	0
27108|27108|0,2|62,70	0
27119|27119|0,2|9,18	0
27130|27130|6,10|55,59	0
27136|27136|0,3|13,22	1
27145|27145|40,42|17,26	0
27164|27164|26,35|15,25	1
27201|27201|166,174|177,185	1
27229|27229|45,48|58,73	1
27239|27239|137,148|360,378	1
27255|27255|90,93|57,71	0
27272|27272|17,20|58,66	0
27334|27334|120,126|101,111	1
27370|27370|19,36|65,72	0
27383|27383|15,17|27,35	0
27395|27395|7,15|20,28	1
27404|27404|0,3|4,13	0
27416|27416|0,3|63,71	0
27434|27434|180,202|205,229	1
27452|27452|135,145|124,134	1
27457|27457|4,6|213,229	0
27458|27458|73,84|122,129	1
27470|27470|35,49|118,125	0
27505|27505|0,9|28,38	0
27556|27556|119,121|57,67	1
27569|27569|14,25|34,45	1
27571|27571|110,136|90,99	0
27580|27580|66,77|82,89	1
27588|27588|118,131|2,11	0
27595|27595|0,17|30,38	1
27598|27598|20,28|96,104	0
27612|27612|76,85|27,35	1
27630|27630|83,90|0,12	0
27666|27666|107,128|47,58	0
27667|27667|0,12|18,32	1
27668|27668|212,226|11,19	0
27721|27721|65,69|20,29	0
27728|27728|74,90|129,135	1
27736|27736|97,105|52,60	1
27752|27752|0,16|104,113	0
27759|27759|123,138|114,122	1
27806|27806|64,76|49,63	1
27848|27848|190,202|180,189	1
27863|27863|119,121|155,172	0
27894|27894|19,36|0,8	1
27903|27903|1,3|125,135	1
27922|27922|3,5|122,131	0
27924|27924|46,49|40,45	0
27972|27972|0,2|146,155	1
27978|27978|42,58|129,146	0
27983|27983|0,7|80,92	1
28036|28036|81,84|24,34	1
28066|28066|114,126|104,113	1
28070|28070|99,110|122,130	1
28076|28076|57,61|176,185	0
28117|28117|102,105|51,57	0
28166|28166|110,113|140,157	0
28215|28215|84,87|26,36	0
28219|28219|0,3|11,18	0
28244|28244|52,58|9,15	0
28251|28251|96,117|29,40	0
28287|28287|63,65|31,41	0
28301|28301|39,52|28,38	1
28305|28305|109,125|100,108	1
28318|28318|29,47|94,99	1
28328|28328|125,142|114,124	1
28329|28329|77,87|68,74	1
28339|28339|0,6|10,18	0
28340|28340|55,67|10,20	1
28354|28354|0,11|14,20	1
28361|28361|0,12|18,32	1
28368|28368|144,161|219,227	0
28380|28380|0,2|67,75	1
28394|28394|10,16|45,52	0
28395|28395|127,138|105,110	0
28405|28405|124,127|31,37	0
28410|28410|127,138|34,40	0
28415|28415|78,91|9,17	0
28419|28419|9,11|100,108	0
28431|28431|88,91|63,69	1
28432|28432|120,126|22,32	0
28433|28433|129,135|64,77	0
28449|28449|23,26|61,67	0
28450|28450|233,246|71,78	0
28470|28470|57,61|0,4	0
28526|28526|163,166|134,140	0
28542|28542|0,8|208,217	0
28594|28594|36,49|27,35	1
28602|28602|41,45|14,23	0
28618|28618|0,9|97,114	1
28620|28620|18,32|0,8	0
28641|28641|0,12|17,27	1
28651|28651|0,2|10,17	1
28660|28660|339,350|261,284	0
28661|28661|142,145|89,98	1
28688|28688|0,8|13,21	1
28691|28691|51,54|90,95	0
28703|28703|105,119|90,104	1
28705|28705|50,53|10,16	0
28727|28727|0,12|15,29	1
28731|28731|0,3|45,51	0
28759|28759|17,20|58,66	0
28784|28784|0,12|27,37	1
28797|28797|0,4|153,160	0
28804|28804|0,2|106,120	1
28825|28825|53,69|87,94	1
28842|28842|74,77|12,21	0
28862|28862|46,49|61,67	0
28869|28869|45,47|108,112	0
28880|28880|49,60|38,48	1
28883|28883|109,124|16,22	0
28891|28891|24,27|36,44	1
28901|28901|212,224|246,252	0
28904|28904|119,122|202,208	0
28905|28905|33,42|22,32	1
28909|28909|32,46|10,16	1
28913|28913|0,9|28,36	1
28914|28914|45,48|83,92	0
28916|28916|89,102|78,88	1
28931|28931|0,9|88,96	0
28940|28940|0,7|47,54	1
28944|28944|21,30|10,20	1
28973|28973|10,12|44,53	0
29005|29005|67,82|105,115	0
29039|29039|28,39|47,55	1
29040|29040|23,32|47,57	1
29047|29047|14,23|61,67	1
29056|29056|16,18|139,146	0
29086|29086|45,56|60,73	1
29087|29087|91,104|66,71	0
29102|29102|49,60|29,34	1
29106|29106|0,7|57,62	1
29120|29120|65,79|102,108	0
29180|29180|12,19|127,142	1
29212|29212|18,32|0,8	1
29228|29228|124,136|288,293	0
29236|29236|66,72|22,41	0
29237|29237|25,34|63,71	1
29274|29274|0,16|174,181	0
29292|29292|42,53|80,87	0
29314|29314|0,18|52,62	1
29317|29317|42,45|225,233	0
29334|29334|82,91|36,44	0
29365|29365|33,35|87,95	0
29369|29369|0,9|31,41	1
29386|29386|0,20|23,29	1
29425|29425|19,21|143,152	0
29428|29428|66,83|34,41	1
29429|29429|74,88|35,50	0
29440|29440|0,3|144,148	0
29441|29441|0,16|162,171	0
29445|29445|104,114|128,137	0
29459|29459|75,78|45,53	0
29487|29487|0,17|71,81	1
29491|29491|144,161|252,257	0
29528|29528|102,115|118,127	1
29546|29546|0,7|89,98	0
29553|29553|73,82|85,93	1
29562|29562|0,16|20,29	1
29571|29571|3,21|22,30	1
29580|29580|0,16|70,76	0
29583|29583|18,32|38,44	1
29588|29588|62,79|43,51	1
29591|29591|55,72|10,16	0
29605|29605|158,167|186,196	1
29618|29618|53,73|103,109	0
29629|29629|0,2|44,51	1
29638|29638|34,55|29,33	1
29646|29646|59,68|7,15	1
29663|29663|121,138|38,47	0
29676|29676|0,9|19,38	1
29683|29683|14,16|76,84	0
29710|29710|0,12|47,53	1
29711|29711|67,84|87,95	1
29734|29734|193,209|44,60	0
29737|29737|123,138|86,91	0
29739|29739|145,156|132,144	0
29743|29743|0,6|159,168	0
29752|29752|41,45|14,23	0
29754|29754|97,113|88,96	1
29755|29755|21,30|14,18	1
29817|29817|127,140|40,47	0
29829|29829|0,15|104,113	0
29834|29834|5,21|26,36	1
29870|29870|48,51|18,28	0
29875|29875|0,12|15,22	1
29915|29915|0,2|9,22	1
29919|29919|0,4|99,111	0
29938|29938|0,3|20,36	1
29950|29950|58,63|110,113	1
29958|29958|58,67|167,179	1
29961|29961|0,2|13,26	1
29968|29968|4,10|19,27	0
29974|29974|0,5|59,69	1
29980|29980|108,122|164,174	0
30020|30020|17,21|196,204	1
30034|30034|0,9|109,121	0
30035|30035|9,12|57,67	1
30059|30059|0,12|19,25	0
30067|30067|90,93|134,143	1
30132|30132|49,60|38,48	1
30159|30159|15,17|132,146	1
30177|30177|120,122|161,169	1
30178|30178|98,107|32,57	1
30181|30181|20,28|96,104	0
30205|30205|0,17|25,31	1
30211|30211|77,93|26,34	0
30213|30213|198,215|144,151	1
30222|30222|0,12|15,24	1
30230|30230|212,218|276,284	0
30236|30236|62,68|26,32	0
30261|30261|22,25|46,53	0
30307|30307|76,93|57,75	1
30312|30312|20,28|96,104	0
30332|30332|9,12|155,172	0
30340|30340|158,161|0,6	1
30368|30368|55,58|35,43	1
30370|30370|37,40|132,140	0
30383|30383|5,7|83,90	1
30421|30421|62,68|31,37	0
30462|30462|106,109|121,152	1
30471|30471|0,11|57,67	1
30508|30508|20,28|96,104	0
30547|30547|67,81|88,111	1
30587|30587|34,37|155,169	0
30588|30588|0,12|119,127	0
30590|30590|107,112|195,207	1
30599|30599|60,70|49,59	1
30616|30616|141,144|27,35	0
30659|30659|28,30|0,6	0
30691|30691|46,49|120,127	0
30692|30692|0,2|146,155	1
30704|30704|56,64|97,111	0
30711|30711|104,110|92,98	0
30725|30725|105,121|97,104	1
30746|30746|25,34|96,104	1
30767|30767|13,19|89,103	0
30796|30796|137,148|156,174	1
30872|30872|118,121|76,83	0
30880|30880|70,73|138,145	0
30910|30910|101,105|43,48	0
30918|30918|14,16|76,84	0
30922|30922|17,28|48,54	1
30929|30929|39,46|0,6	0
30958|30958|226,238|72,78	1
30998|30998|108,113|31,34	1
31023|31023|79,96|54,61	1
31046|31046|31,38|66,75	0
31070|31070|0,12|19,28	1
31074|31074|0,12|27,37	1
31091|31091|0,12|27,37	1
31105|31105|0,9|148,162	0
31109|31109|63,65|122,139	1
31137|31137|19,21|120,127	0
31139|31139|17,33|8,16	1
31184|31184|42,44|19,25	1
31185|31185|0,2|25,32	1
31225|31225|230,242|210,229	1
31227|31227|90,93|115,123	1
31240|31240|77,86|96,104	1
31254|31254|0,15|20,28	1
31257|31257|23,35|13,22	1
31279|31279|22,42|37,42	1
31303|31303|25,36|12,22	1
31334|31334|96,98|169,175	0
31366|31366|49,60|29,34	1
31376|31376|63,78|54,62	1
31398|31398|59,62|0,10	1
31399|31399|14,19|66,69	1
31405|31405|109,121|8,17	1
31406|31406|112,133|32,41	1
31407|31407|0,3|70,75	1
31439|31439|10,12|103,111	1
31448|31448|96,102|111,119	0
31471|31471|58,66|99,113	0
31497|31497|12,28|117,134	0
31511|31511|165,177|49,57	0
31527|31527|74,77|12,21	0
31577|31577|11,14|15,20	0
31588|31588|134,138|103,111	0
31591|31591|79,85|13,23	1
31601|31601|0,12|47,53	1
31624|31624|3,6|7,12	0
31628|31628|70,73|53,59	0
31632|31632|60,74|51,59	1
31642|31642|59,72|9,17	0
31650|31650|0,9|24,34	1
31661|31661|0,12|15,24	1
31669|31669|28,34|83,90	1
31705|31705|33,40|58,61	0
31709|31709|42,58|31,41	1
31710|31710|0,12|27,37	1
31714|31714|45,47|108,112	0
31722|31722|134,137|96,104	1
31741|31741|48,51|64,72	0
31759|31759|23,40|140,149	0
31767|31767|64,80|51,61	1
31783|31783|29,46|10,18	1
31789|31789|29,38|4,13	0
31802|31802|0,13|30,53	1
31818|31818|12,28|4,9	1
31861|31861|120,132|138,147	1
31862|31862|166,179|16,23	0
31867|31867|16,19|30,43	1
31920|31920|70,73|53,59	0
31927|31927|86,89|70,76	0
31958|31958|152,164|170,176	1
31966|31966|49,61|87,94	0
32005|32005|3,6|59,66	0
32007|32007|84,94|71,81	1
32028|32028|21,33|11,20	1
32037|32037|129,135|64,77	0
32046|32046|145,156|4,10	0
32062|32062|0,6|10,16	0
32065|32065|43,55|34,40	1
32105|32105|105,108|31,41	1
32112|32112|16,32|7,15	1
32115|32115|0,8|13,29	1
32117|32117|152,173|128,134	1
32139|32139|120,132|104,113	0
32149|32149|54,70|46,51	1
32169|32169|142,145|80,89	0
32172|32172|100,109|89,99	0
32184|32184|0,21|27,43	1
32213|32213|131,146|151,178	1
32236|32236|94,102|191,197	0
32240|32240|0,3|144,148	1
32257|32257|0,5|80,83	1
32264|32264|114,123|60,68	0
32265|32265|57,67|33,54	1
32273|32273|55,67|82,88	1
32279|32279|24,30|35,53	1
32285|32285|0,16|40,49	0
32291|32291|51,54|90,95	0
32312|32312|105,122|194,202	0
32318|32318|12,14|51,66	0
32335|32335|48,69|160,166	1
32341|32341|0,2|61,68	0
32367|32367|42,45|98,118	0
32379|32379|0,5|12,44	1
32389|32389|6,18|72,81	1
32403|32403|70,82|55,69	1
32428|32428|54,66|44,53	1
32432|32432|49,60|38,48	1
32435|32435|133,136|102,111	1
32441|32441|4,15|22,30	1
32457|32457|119,122|63,72	1
32462|32462|13,25|32,74	1
32469|32469|55,65|73,94	1
32470|32470|172,184|165,171	1
32476|32476|428,439|12,21	0
32495|32495|34,37|155,169	0
32511|32511|45,56|29,37	0
32512|32512|73,87|153,159	0
32514|32514|99,105|180,189	0
32515|32515|84,90|10,19	0
32577|32577|67,79|16,21	0
32587|32587|70,73|53,59	0
32612|32612|0,12|126,131	0
32622|32622|132,153|13,21	0
32646|32646|48,51|69,81	0
32712|32712|0,15|33,48	1
32714|32714|0,9|24,38	1
32731|32731|61,82|94,102	0
32744|32744|106,115|28,37	0
32752|32752|21,23|27,55	1
32779|32779|26,38|89,99	1
32844|32844|17,21|184,192	0
32857|32857|29,37|21,28	1
32887|32887|76,93|57,65	1
32890|32890|0,14|105,115	0
32900|32900|0,9|10,15	1
32906|32906|152,163|231,239	0
32907|32907|0,5|71,80	0
32908|32908|69,86|106,122	1
32921|32921|49,60|29,34	1
32930|32930|56,72|47,55	1
32931|32931|0,18|91,96	1
32932|32932|22,40|59,68	0
32947|32947|80,87|133,139	0
32952|32952|0,3|56,63	0
32966|32966|18,23|29,32	1
32971|32971|27,44|135,143	0
33006|33006|0,12|27,37	1
33017|33017|0,9|23,31	1
33018|33018|17,33|8,16	1
33025|33025|22,24|56,72	0
33036|33036|58,71|74,83	1
33068|33068|4,9|0,3	1
33074|33074|103,106|11,20	0
33079|33079|61,63|24,34	1
33111|33111|122,139|103,111	1
33122|33122|96,102|49,56	0
33124|33124|93,110|61,66	0
33144|33144|40,57|0,14	1
33158|33158|80,91|98,106	1
33161|33161|59,62|0,10	1
33177|33177|38,49|108,114	0
33178|33178|73,76|84,93	1
33185|33185|21,33|14,20	1
33191|33191|200,212|229,239	1
33223|33223|0,18|209,225	0
33224|33224|6,12|45,50	0
33228|33228|0,3|166,175	0
33230|33230|188,191|172,178	0
33247|33247|16,32|87,92	1
33254|33254|3,6|59,66	0
33261|33261|47,59|36,46	1
33264|33264|51,64|40,50	1
33337|33337|62,79|30,37	1
33338|33338|32,35|90,104	0
33350|33350|0,3|10,18	0
33387|33387|0,9|47,53	0
33399|33399|154,157|171,181	0
33401|33401|210,221|203,209	1
33419|33419|49,59|76,97	1
33436|33436|0,18|23,31	1
33446|33446|0,17|102,110	0
33493|33493|30,39|19,29	1
33501|33501|0,16|187,194	0
33508|33508|0,5|79,89	0
33510|33510|19,21|120,127	1
33527|33527|45,56|16,25	1
33546|33546|21,33|72,80	1
33548|33548|90,98|51,57	0
33556|33556|0,17|135,140	0
33578|33578|128,144|202,208	0
33587|33587|0,12|19,25	1
33591|33591|10,25|0,9	1
33616|33616|38,41|63,76	1
33626|33626|0,3|10,18	0
33699|33699|99,110|89,98	1
33706|33706|33,45|26,32	1
33725|33725|78,89|56,65	1
33755|33755|99,102|11,24	0
33778|33778|65,76|26,36	0
33837|33837|37,40|63,67	0
33858|33858|0,13|22,31	1
33865|33865|122,134|286,291	0
33871|33871|0,3|56,63	0
33910|33910|141,153|156,165	1
33956|33956|0,12|228,237	1
33971|33971|23,44|12,22	1
33982|33982|0,2|24,33	0
33990|33990|50,62|39,49	1
34005|34005|40,57|6,14	1
34019|34019|118,135|111,117	1
34039|34039|9,23|0,8	1
34061|34061|104,107|2,12	0
34075|34075|69,78|205,213	1
34078|34078|131,146|158,178	1
34131|34131|55,72|35,54	1
34152|34152|6,8|101,118	0
34162|34162|21,33|38,48	1
34185|34185|0,3|16,25	0
34208|34208|0,4|122,129	0
34218|34218|0,2|4,10	0
34238|34238|95,112|62,72	1
34312|34312|0,20|120,125	1
34340|34340|26,35|51,66	1
34347|34347|87,90|202,208	0
34353|34353|0,2|88,97	0
34367|34367|58,72|81,97	1
34384|34384|37,40|24,29	1
34386|34386|0,6|110,118	0
34410|34410|6,8|101,118	0
34414|34414|108,129|73,80	0
34424|34424|110,123|99,109	1
34449|34449|0,7|67,92	1
34453|34453|96,113|169,176	0
34459|34459|0,9|19,38	1
34464|34464|38,50|31,37	1
34476|34476|29,31|14,26	1
34485|34485|0,3|23,33	0
34489|34489|37,40|109,120	0
34499|34499|0,2|41,50	0
34501|34501|56,59|67,78	1
34527|34527|10,12|29,47	1
34543|34543|19,22|75,85	0
34598|34598|70,79|112,119	0
34600|34600|103,116|78,86	1
34643|34643|11,20|0,10	1
34659|34659|21,33|86,92	1
34728|34728|22,24|154,160	0
34756|34756|73,77|14,20	0
34781|34781|0,8|41,50	0
34787|34787|139,154|159,167	1
34790|34790|17,28|10,16	1
34812|34812|116,119|17,23	1
34815|34815|55,61|101,109	1
34832|34832|30,33|56,77	1
34838|34838|48,51|92,99	0
34850|34850|35,38|2,8	1
34901|34901|0,7|85,92	1
34911|34911|0,12|25,35	1
34912|34912|61,64|182,192	0
34924|34924|22,24|30,36	1
34990|34990|84,101|52,62	1
34998|34998|76,93|44,54	1
35019|35019|45,57|35,44	1
35053|35053|85,94|27,35	0
35086|35086|130,134|7,15	0
35095|35095|0,9|32,36	0
35141|35141|15,32|0,14	1
35152|35152|38,45|77,86	0
35174|35174|26,35|51,66	1
35180|35180|4,6|146,155	1
35203|35203|38,45|77,86	0
35225|35225|96,113|44,48	0
35240|35240|42,50|115,123	0
35245|35245|35,49|103,110	0
35249|35249|339,350|71,94	0
35260|35260|178,191|194,203	0
35289|35289|6,10|55,59	0
35290|35290|90,93|57,71	0
35293|35293|19,21|120,127	0
35294|35294|0,15|138,147	0
35301|35301|61,73|51,60	1
35310|35310|151,160|246,258	0
35323|35323|7,13|125,132	1
35338|35338|111,123|89,99	1
35346|35346|42,45|179,187	0
35367|35367|0,18|36,46	1
35375|35375|80,87|62,69	0
35386|35386|29,34|38,48	1
35390|35390|244,247|17,26	0
35410|35410|79,96|38,46	0
35425|35425|113,125|8,15	1
35432|35432|22,40|13,21	1
35461|35461|0,12|121,127	1
35476|35476|77,80|48,54	0
35497|35497|107,113|220,225	0
35502|35502|75,90|59,74	1
35509|35509|0,5|25,33	1
35523|35523|0,5|41,46	1
35566|35566|0,8|14,22	1
35571|35571|126,129|49,56	1
35575|35575|5,8|71,78	0
35580|35580|124,142|112,121	1
35588|35588|12,19|134,143	1
35596|35596|24,36|13,23	1
35605|35605|105,122|14,22	0
35609|35609|44,47|4,10	0
35614|35614|19,22|66,75	0
35638|35638|80,92|73,79	1
35641|35641|14,24|3,13	1
35693|35693|76,85|65,75	1
35699|35699|52,73|99,106	0
35709|35709|15,29|0,14	1
35725|35725|0,8|135,143	0
35727|35727|69,79|0,7	0
35749|35749|0,8|14,22	1
35753|35753|27,39|79,89	1
35778|35778|0,15|20,28	1
35815|35815|74,86|123,129	0
35840|35840|56,68|85,94	1
35935|35935|31,39|136,145	0
35956|35956|21,41|175,181	0
35962|35962|33,36|93,98	0
35974|35974|0,24|29,35	1
35995|35995|42,53|80,87	1
36006|36006|63,78|155,164	0
36014|36014|11,14|73,79	0
36026|36026|139,154|42,48	0
36043|36043|40,57|6,14	1
36052|36052|97,103|10,20	0
36068|36068|65,69|37,43	0
36082|36082|0,9|19,34	1
36094|36094|0,5|79,89	0
36121|36121|113,130|104,112	1
36136|36136|74,84|60,73	1
36138|36138|1,3|10,20	0
36140|36140|176,179|0,6	0
36161|36161|30,33|12,20	1
36172|36172|92,98|68,72	0
36185|36185|428,439|333,340	0
36214|36214|87,90|21,27	0
36226|36226|0,18|176,181	0
36243|36243|104,121|126,145	1
36278|36278|139,149|132,138	1
36282|36282|64,74|184,193	0
36287|36287|0,8|11,24	1
36288|36288|7,19|48,56	1
36342|36342|1,3|10,20	0
36361|36361|63,79|54,62	1
36380|36380|42,58|31,41	1
36395|36395|84,101|118,134	1
36405|36405|45,56|132,140	0
36446|36446|0,4|117,124	0
36471|36471|57,60|45,52	1
36488|36488|6,10|87,94	0
36504|36504|16,25|35,41	0
36507|36507|0,3|14,27	1
36512|36512|208,222|199,207	1
36513|36513|7,10|25,32	1
36516|36516|0,4|224,230	0
36542|36542|84,87|26,36	0
36553|36553|120,136|111,119	1
36554|36554|228,248|63,68	0
36565|36565|134,138|42,46	0
36574|36574|254,269|245,253	1
36588|36588|1,3|4,10	0
36608|36608|170,174|80,89	0
36667|36667|16,21|141,147	1
36699|36699|31,39|19,28	1
36721|36721|0,3|166,175	0
36737|36737|46,49|22,29	1
36745|36745|121,134|111,120	1
36820|36820|41,45|14,23	0
36828|36828|203,216|12,16	1
36841|36841|4,7|22,29	1
36878|36878|0,17|146,157	0
36887|36887|126,129|0,9	0
36896|36896|0,16|35,40	1
36898|36898|66,79|8,17	0
36911|36911|142,145|80,89	0
36928|36928|25,34|96,108	0
36972|36972|41,54|57,66	1
36975|36975|104,107|126,132	1
36986|36986|119,126|63,71	0
36995|36995|30,33|84,91	0
37037|37037|55,61|101,109	0
37052|37052|132,143|148,157	1
37058|37058|165,169|98,110	0
37060|37060|52,63|116,121	0
37074|37074|116,128|12,21	1
37083|37083|85,98|21,29	0
37087|37087|254,269|217,222	0
37150|37150|170,174|29,37	0
37166|37166|40,44|154,163	0
37177|37177|88,109|78,85	1
37198|37198|3,5|102,111	1
37230|37230|0,9|43,51	0
37238|37238|19,38|0,9	1
37241|37241|96,113|120,126	1
37251|37251|27,44|74,90	1
37265|37265|84,93|26,34	0
37271|37271|91,103|81,90	1
37302|37302|117,122|16,24	0
37328|37328|26,29|105,115	0
37356|37356|154,165|190,195	1
37366|37366|75,90|169,178	0
37374|37374|4,6|130,144	0
37378|37378|0,12|27,37	1
37386|37386|60,77|151,157	0
37410|37410|0,2|76,84	1
37456|37456|21,41|151,158	0
37457|37457|82,93|37,44	0
37502|37502|93,107|173,179	0
37505|37505|0,4|224,230	0
37533|37533|79,84|90,93	1
37538|37538|0,2|24,33	1
37585|37585|47,59|34,44	1
37615|37615|61,78|196,201	0
37616|37616|12,14|51,66	1
37640|37640|56,62|79,85	1
37657|37657|29,41|233,239	0
37661|37661|156,168|213,219	1
37671|37671|0,12|44,50	1
37688|37688|82,85|152,158	0
37695|37695|69,76|18,26	0
37716|37716|177,190|166,176	1
37719|37719|4,6|106,113	0
37722|37722|19,21|143,152	0
37752|37752|79,91|16,23	1
37763|37763|31,34|84,96	0
37783|37783|42,45|79,89	0
37790|37790|59,71|49,58	1
37814|37814|137,148|128,136	1
37819|37819|0,13|16,25	1
37822|37822|51,68|40,50	1
37844|37844|11,20|90,98	0
37855|37855|69,80|125,134	0
37886|37886|63,72|88,103	1
37887|37887|38,41|23,33	1
37890|37890|0,6|56,79	1
37892|37892|0,2|62,70	0
37914|37914|86,89|104,113	0
37917|37917|33,35|87,95	0
37931|37931|156,167|188,196	0
37937|37937|122,125|54,62	0
37964|37964|143,146|81,90	0
37973|37973|99,102|42,52	1
37997|37997|10,24|0,9	1
38002|38002|0,2|10,16	1
38005|38005|24,41|162,170	1
38077|38077|29,35|95,102	0
38083|38083|93,104|143,152	0
38102|38102|0,3|60,67	0
38103|38103|104,114|30,39	0
38117|38117|0,2|13,26	1
38125|38125|99,107|91,98	1
38155|38155|12,21|59,67	0
38172|38172|12,18|4,11	1
38219|38219|0,3|52,57	0
38220|38220|21,31|34,42	1
38233|38233|185,200|175,184	1
38238|38238|4,12|24,36	1
38241|38241|23,35|17,22	1
38271|38271|10,22|5,9	0
38272|38272|64,74|36,44	0
38280|38280|142,154|222,231	0
38286|38286|64,78|118,124	0
38297|38297|258,269|90,98	0
38305|38305|0,7|20,29	0
38346|38346|17,23|98,105	1
38358|38358|36,46|8,17	0
38367|38367|218,231|91,97	0
38398|38398|36,55|29,35	1
38417|38417|87,99|156,163	0
38421|38421|161,173|156,160	1
38501|38501|89,102|79,88	1
38552|38552|25,36|60,73	0
38554|38554|75,85|104,115	1
38594|38594|0,15|29,39	1
38604|38604|65,84|106,114	1
38613|38613|95,103|218,234	1
38637|38637|11,13|51,56	0
38698|38698|0,15|111,119	0
38704|38704|3,18|54,63	1
38707|38707|69,82|105,114	1
38727|38727|0,14|78,84	0
38728|38728|210,222|199,209	1
38738|38738|22,24|94,100	0
38744|38744|104,109|99,103	1
38754|38754|175,187|157,164	1
38759|38759|16,28|119,125	0
38762|38762|182,197|156,181	1
38772|38772|6,22|133,139	0
38779|38779|87,104|209,216	0
38783|38783|191,198|216,224	1
38793|38793|17,34|37,42	0
38810|38810|14,16|33,50	1
38818|38818|8,18|0,7	1
38820|38820|186,197|88,97	0
38879|38879|50,61|147,156	0
38909|38909|176,191|164,173	1
38912|38912|203,208|94,98	0
38922|38922|4,6|25,31	1
38944|38944|15,21|82,96	0
38949|38949|121,133|102,108	0
38994|38994|143,146|147,153	0
39019|39019|125,137|182,190	0
39024|39024|39,50|29,38	1
39026|39026|160,171|106,115	0
39031|39031|261,276|345,354	0
39051|39051|23,41|8,22	1
39061|39061|0,17|70,79	0
39070|39070|17,31|10,16	1
39127|39127|86,98|67,85	1
39128|39128|162,169|513,526	0
39160|39160|15,31|7,14	1
39173|39173|156,175|178,187	1
39184|39184|53,65|10,18	0
39213|39213|0,6|47,55	1
39218|39218|175,182|146,154	1
39224|39224|127,140|123,126	1
39263|39263|234,248|178,186	0
39292|39292|15,17|103,112	0
39295|39295|0,11|28,35	1
39311|39311|113,124|89,97	1
39323|39323|0,3|49,55	0
39377|39377|27,39|175,182	0
39384|39384|44,61|105,115	1
39398|39398|75,83|13,20	0
39432|39432|11,14|66,73	0
39444|39444|13,15|68,77	0
39493|39493|0,11|14,21	1
39553|39553|91,97|36,42	1
39558|39558|68,75|199,207	0
39566|39566|71,75|42,51	0
