PMID	E1	E2	ClASS_LABEL	PROBABILITY	COS_SIM	GROUPS
36972	michael_lomax	president	1.0	0.86676633	0.99999994|0.99999994|1.0	490|1368|3613
76764	he	negotiator	1.0	0.9920649	1.0000001|0.4240076	491|1396
75641	barbara_boxer	leader	1.0	0.42935696	1.0	492
96486	his	chairman	0.0	0.11209741	0.99999976|0.07341868|0.2206431|0.08663432	493|1950|2449|3380
50462	paul_watson	activist	1.0	0.91785204	0.99999994	494
54078	perle	chairman	0.0	0.2815408	1.0000002|0.06460903	495|2481
69265	bryan_fuller	creator	1.0	0.86676633	0.99999994|0.078605756|0.078605756|0.078605756	496|1071|3094|3569
30213	charles_ble_goude	general	1.0	0.96108	0.9999998|0.104607336|0.14948404	497|749|3049
61118	donald_wildmon	chairman	1.0	0.91785204	1.0|1.0|0.057114527	498|927|1882
87493	larijani	president	0.0	0.5141411	1.0000001|0.057968386	499|1543
59987	huber	leader	0.0	0.0019538715	0.9999998	500
25593	shah_abdul_aziz	mp	1.0	0.91785204	0.99999994	501
40838	she	cook	0.0	0.061953258	1.0	502
48585	carolyn_maloney	rep	1.0	0.49701616	1.0|0.03560011	503|2471
81866	gillmor	judge	0.0	0.99914706	1.0	504
12752	her	sportswriter	0.0	0.84734964	1.0000002|0.12532912|0.9999999	505|2738|2802
68652	hawkins	legislator	1.0	0.9999951	0.9999999	506
21277	mike_penner	columnist	1.0	0.99880373	1.0|0.5132117	507|3086
38912	zagat	star	0.0	0.019218847	1.0000001	508
58974	steve_mcpherson	president	1.0	0.91785204	1.0|1.0|1.0|0.04715819|1.0|1.0|1.0|1.0|0.030922111|1.0|1.0|1.0|1.0|1.0|1.0	440|488|509|541|861|1003|1415|1769|2487|2528|2639|2812|2822|3496|3552
88772	teddy_kollek	mayor	1.0	0.91785204	0.043550923|1.0|1.0|0.02412303|1.0|0.058941938|1.0	11|148|510|737|2570|2841|3284
62017	buse	lobbyist	0.0	0.8412694	0.9999995|0.10026584|0.06189826	511|3115|3447
80716	david	reporter	1.0	0.41396874	1.0	512
57195	dan_abrams	president	0.0	2.6018835e-08	1.0000002|0.22478157	513|2512
86173	g._gary_kirchner	coroner	0.0	0.91785204	1.0|1.0|1.0|1.0|1.0	514|782|1161|2652|2755
36512	mario_gonzalez	director	1.0	0.91785204	0.99999994	515
93304	his	minister	1.0	0.98993206	1.0000002|0.018895928|0.06989511|0.018462252|0.046575963	516|579|720|1588|1980
2980	douglas_flint	chairman	0.0	0.86341727	0.12491902|1.0000005|0.14330083|0.06463622|0.10657574|0.2910327|0.19559728|0.48118037|0.14330083|0.12491902|0.05857663|0.12491902	353|517|804|915|1530|1692|1714|1841|2245|2387|2496|3395
33419	alan_gross	government_contractor	1.0	0.99046856	0.99999994|0.049018174|0.30118513	518|626|1923
64471	mahmood_shah	brig.	0.0	0.91785204	1.0|1.0|1.0	519|1215|2887
57283	cutrone	author	0.0	0.009387959	1.0	520
37271	adela_dworin	president	1.0	0.91785204	1.0|0.058941938|0.058941938	521|2567|2869
71090	art_buchwald	humorist	0.0	0.91785204	0.99999994	522
81464	li_jie	captain	1.0	0.5409581	0.99999976|0.08588064|0.08588064	523|813|3621
58931	paul_gillmor	congressman	1.0	0.91785204	0.99999994	524
31139	youssoufou_bamba	diplomat	1.0	0.91785204	1.0|1.0|1.0	525|1107|2391
23754	her	columnist	1.0	0.5640806	0.99999994|0.13789634	526|2272
19832	he	executive_producer	0.0	0.3559594	1.0000004|0.13853616	527|2232
51502	dan_abrams	pastor	0.0	0.01156344	0.9999999	528
71894	robert_m._morgenthau	director	0.0	1.6771048e-07	1.0000004	529
11040	merce_cunningham	choreographer	1.0	0.9299146	0.032583553|0.9999999|0.49903658|0.032583553|0.08825286|0.14132394|0.032583553|0.02742287|0.49903658|0.032583553	142|530|637|962|1740|2107|2134|2489|2933|3405
20064	henry_olonga	paceman	0.0	0.91785204	0.99999994	531
76238	dee_dee_myers	lady	0.0	0.48534063	0.99999976	532
23231	mario_gonzalez	liaison	1.0	1.4986939e-05	1.0000004	533
44941	mahmood_shah	analyst	0.0	0.9949949	0.08941868|1.0|0.6303011|0.61409265	271|534|1877|3608
3447	keli_mcgregor	president	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.03249639|1.0	92|535|707|1346|1791|2054|2208|2257|2778|3120|3441
99027	johnny_knoxville	star	1.0	0.993551	0.06316948|0.06316948|0.06316948|1.0000001|0.06316948|0.06316948|0.06316948|0.06316948	15|319|365|536|719|1289|2104|3531
62582	pascal_yoadimnadji	ambassador	0.0	0.0018314003	0.99999946|0.49697936|0.27813703	537|636|2172
40717	gholam-ali_haddad-adel	speaker	1.0	0.91785204	1.0|1.0	538|2800
20940	mohammed_sayed_tantawi	grand_imam	1.0	0.1625302	1.0000002|0.029505178	539|2832
8057	sheila_dixon	mayor	1.0	0.91785204	0.014192757|0.15257053|1.0|0.054209705|1.0|1.0|1.0|1.0|0.0284882|1.0	50|370|540|822|828|1367|1847|1922|3247|3593
58156	steve_mcpherson	president	1.0	0.20573424	0.04715819|0.04715819|0.04715819|1.0000002|0.04715819|0.04715819|0.04715819|0.04715819|0.049538545|0.04715819|0.04715819|0.04715819|0.04715819|0.04715819|0.04715819	440|488|509|541|861|1003|1415|1769|2487|2528|2639|2812|2822|3496|3552
48099	kerry	soldier	0.0	0.00014007323	1.0	542
45078	he	chairman	1.0	2.2441836e-05	0.07916744|0.06893329|0.9999997|0.058998212|0.1357986|0.045420997|0.046072204|0.04397114|0.14016956|0.06818684	104|202|543|763|960|1063|1600|3141|3264|3463
90069	his	mate	0.0	0.052998308	0.99999994	544
66836	dee_dee_myers	host	0.0	0.8225432	0.99999994	545
42816	jennifer	chairman	0.0	0.1536406	1.0	546
83749	mahmood_shah	governor	1.0	0.004408738	0.9999999	547
65220	juliette_binoche	poet	1.0	0.662022	1.0000001	548
8931	dixon	mayor	1.0	0.91785204	1.0|1.0|0.08588064	549|1784|1925
86698	gholam_ali_hadad-adel	president	1.0	0.5694084	0.9999999	550
45256	chad_white	reader	0.0	0.48641947	1.0000001	551
70498	myers	spokesman	0.0	0.85321885	1.0	552
11462	her	president	0.0	0.0005821588	0.10001183|0.9999996|0.07814284	98|553|1957
49878	barbara_boxer	senator	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.1228644|1.0	291|554|1436|1774|1782|2898|3348|3391|3416
87504	he	president	0.0	0.00078195194	0.054385897|0.020785242|0.0943511|0.9999999|0.085407965|0.048287306|0.06603908|0.121433996|0.08417285|0.06843112|0.066569574|0.045398686|0.067545705|0.07205012|0.029596854|0.221274|0.022220736|0.21293645|0.0747088|0.03302622|0.02850246|0.055700555|0.082891375|0.116691984	61|306|460|555|619|642|706|1192|1762|1764|1793|2267|2442|2612|2623|2730|2849|3089|3178|3203|3298|3421|3467|3558
20914	him	commander	1.0	0.39133522	0.99999994|0.09983891|0.08035772	556|2307|3273
24413	she	butcher	0.0	1.2398873e-05	0.9999998	557
28620	wayne_a._holst	reviewer	0.0	0.93696445	0.9999999	558
35293	he	printer	0.0	0.0008766192	0.9999998	559
44150	sean_parker	pop_star	0.0	0.27034983	1.0|1.0|0.13082069|1.0	122|560|906|1379
28705	his	lawyer	0.0	0.07000592	0.2724574|0.99999976|0.12400403	139|561|2880
26242	youssoufou_bamba	ambassador	1.0	0.8452451	0.9999998|0.9999998	562|1400
21101	zapata	journalist	0.0	7.9537436e-05	1.0000001	563
42036	cathleen_p._black	teacher	0.0	0.9662032	0.9999993|0.4072427	564|856
72955	simon_cowell	judge	1.0	0.91785204	1.0|0.01879953|0.044060796|0.01444431|0.08588064|1.0|1.0|0.06316948	565|1271|1673|1719|2159|2519|3439|3512
38727	berthold_huber	leader	0.0	0.8734455	0.9999999|0.014327946|0.014327946|0.57726306	566|1270|1481|3129
22454	anderson	manager	1.0	0.48142803	1.0000001|0.47987282|0.4798728	567|2185|3009
33755	her	special_agent	0.0	0.0074720504	1.0	568
46694	buchwald	clown	0.0	3.6586573e-06	1.0000001	569
47454	philip_chen	minister	0.0	0.0018212681	1.0	570
48873	philip_chen	executive	1.0	0.91785204	1.0|1.0|1.0|1.0|0.051501594|0.03797204|0.03797204|1.0|1.0|1.0|1.0	3|571|654|991|1077|1174|1269|2083|2428|3040|3377
88437	trista_sutter	wrapper	0.0	4.704193e-05	1.0000001	572
40593	lou_ferrara	vice_president	1.0	0.9549844	1.0	573
15971	he	star	0.0	0.66851974	1.0000001	574
38117	he	vice_director	1.0	0.9999685	1.0000001|0.40030465	575|594
44895	chris_bentley	attorney_general	1.0	0.91785204	1.0|1.0|1.0|1.0	183|576|1362|2674
103302	barbara_boxer	chairman	1.0	0.91785204	0.024937958|1.0|0.1228644	222|577|3491
17872	he	drummer	1.0	0.0007186178	1.0000002	578
43677	his	minister	1.0	0.5897715	0.018895928|0.9999999|0.007294857|0.1669964|0.03830776	516|579|720|1588|1980
41463	erika_rose	singer/songwriter	1.0	0.91785204	0.99999994	580
28842	his	spokesman	0.0	0.0007725058	0.9999997|0.101893656	581|1123
71542	hector_elizondo	handler	0.0	0.017118614	1.0	582
83783	ellen_pompeo	record_producer	0.0	0.039602514	0.101680145|0.99999994	207|583
73114	he	representative	1.0	0.9813969	1.0000005|0.40094578|0.5713735	584|3357|3610
7117	maria_kaczynska	first_lady	1.0	0.9590811	0.051860474|0.9999998|0.06738671|0.06738671|0.99999994	361|585|1334|1622|2500
91183	sean_parker	executive	1.0	0.57042754	1.0	586
18697	mcgregor	examiner	0.0	0.0139834285	1.0000001	587
29875	andrew_lange	scholar	1.0	0.86676633	1.0	588
69473	danny_glover	actor	1.0	0.91785204	0.027811822|1.0|1.0|1.0|1.0|1.0	210|412|589|867|1435|3451
1738	his	hotel	0.0	0.892183	1.0	590
42243	bellecourt	president	0.0	4.320063e-08	0.061078813|0.99999964	40|591
70452	philip_chen	chief_operating_officer	1.0	0.9549844	0.9999998|0.23129751|0.057845887|0.057845887	592|1806|2281|3486
28784	ahmed_rashid	journalist	1.0	0.995394	0.09678457|0.9999998|0.31402314|0.0519008|0.022735145|0.9999998|0.7627335|0.022735145|0.9999998|0.4329791|0.9999998	321|593|925|1515|2458|2722|2825|3002|3293|3341|3406
29961	he	vice_director	1.0	0.95869815	0.40030465|0.99999994	575|594
16102	dudu_topaz	tv_star	1.0	0.91785204	1.0|0.12697768	595|2558
47023	ayatollah_seyyed_ali_khamenei	leader	1.0	0.91785204	0.99999994	596
3587	bashardost	cabinet_minister	1.0	0.51954514	0.9999999	597
37037	piedra	attorney	0.0	0.27537408	0.99999994	598
62375	his	prince	0.0	0.7337132	1.0000001|0.4872145	599|2076
92662	zagat	guide	0.0	0.73876685	1.0|0.044114806|0.028131504|0.09203201|0.245925|0.04011596	600|863|1039|1078|1752|2909
46100	kendra_wilkinson	supermodel	0.0	7.928581e-07	0.99999994	601
46375	m._enkhbold	chairman	0.0	0.0008010177	0.9999999|0.027209766	602|2620
39878	john_negroponte	spy_chief	1.0	0.91785204	0.99999994	603
72952	dan_abrams	analyst	1.0	0.92633283	1.0000001	604
30034	wen_qiang	police_chief	0.0	0.9897103	0.9999998|0.26045704	605|2944
106036	black	senior_vice_president	1.0	0.9439462	1.0000001	606
56037	she	buyer	0.0	0.5741624	1.0	607
35386	pilot	lieutenant	1.0	0.9628946	1.0000001	608
75983	gholamali_haddad_adel	speaker	1.0	0.91785204	0.99999994	609
57134	steve_mcpherson	prexy	0.0	0.91785204	0.99999994	610
62974	khamenei	ambassador	0.0	0.21038494	0.99999994	611
28916	eugenio_vagni	aid_worker	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0	612|1005|1315|1727|3046
49101	raul_castro	general	1.0	0.9590811	0.9999998|0.9999998|0.06738671	613|1674|3030
4147	girija_prasad_koirala	general_secretary	0.0	0.000533221	1.0000001	614
11932	abdul-aziz_al-hakim	prime_minister	0.0	2.1927986e-05	0.9999999	615
89786	mcnair	author	0.0	6.2714804e-05	0.99999976|0.99999976|0.99999976|0.99999976	262|616|2552|2857
17580	he	trainer	1.0	0.0011231322	0.29735774|1.0000001|0.05638492	175|617|1197
58100	lee_jye	minister	1.0	0.028669793	0.031077264|1.0000004|0.031077264|0.031077264|1.0000004|0.39548418|1.0000004|0.031077264|0.031077264|1.0000004|0.031077264	245|618|741|1024|1756|2767|2827|3017|3242|3587|3636
23087	he	president	0.0	0.00021457855	0.039496113|0.045181308|0.20593081|0.085407965|1.0|0.039003495|0.074865274|0.036516063|0.08459841|0.03836079|0.07586657|0.051938407|0.06073549|0.09224401|0.04027744|0.078521416|0.0403123|0.06361912|0.037831195|0.05986424|0.032951877|0.044818915|0.042338546|0.064098135	61|306|460|555|619|642|706|1192|1762|1764|1793|2267|2442|2612|2623|2730|2849|3089|3178|3203|3298|3421|3467|3558
676	dunne	queen	0.0	0.0021439856	1.0000001	620
71597	ayatollah_ali_khamenei	leader	1.0	0.91785204	0.031295575|0.1228644|1.0|1.0|0.1228644|1.0|1.0|0.1228644|0.04604097|1.0|1.0|1.0|1.0|0.1228644	27|303|309|621|845|862|1199|1458|2006|2263|2951|3140|3198|3413
64738	herb_gibson	director	1.0	0.86676633	0.99999994|0.99999994|0.99999994|0.071089976|0.41036698	622|964|1886|2138|2854
63235	parren_mitchell	rep.	1.0	0.91785204	0.99999994	623
15965	mohammed_sayed_tantawi	cleric	1.0	0.9937424	0.9999999|0.29656154|0.016979983|0.9999999|0.031107314|0.07505103	624|722|1892|1974|2398|3042
23806	his	secretary-general	0.0	0.010680523	1.0000001|0.22742708|0.22742708|1.0000001	625|967|1564|2809
32265	alan_gross	government_contractor	1.0	0.8452451	0.049018174|0.9999998|0.049189843	518|626|1923
22724	she	police_officer	0.0	0.18344216	1.0000002	627
57597	alberto_r._gonzales	attorney_general	1.0	0.91785204	0.035859942|1.0|1.0	381|628|632
1554	his	lieutenant	1.0	0.81951356	0.99999994	629
6580	stuart_rose	executive	1.0	0.91785204	1.0|1.0|1.0|0.043498665|0.04357224|0.031291146|1.0|1.0	293|630|829|1208|1251|1468|1569|3159
86717	chavez	representative	0.0	0.031199144	1.0000002	631
50252	alberto_r._gonzales	attorney_general	1.0	0.91785204	0.035859942|1.0|1.0	381|628|632
47093	theroux	director_of_photography	1.0	8.8050945e-07	1.0	633
80899	trista_sutter	bachelorette	0.0	0.91785204	0.030134428|1.0|0.028942384|0.030134428	308|634|1836|1840
69910	brandon_mcinerney	lawyer	0.0	4.048929e-06	1.0000002	635
47152	pascal_yoadimnadji	ambassador	0.0	0.00070230867	0.49697936|0.99999934|0.29750323	537|636|2172
2971	merce_cunningham	choreographer	1.0	0.73876685	0.058941938|0.49903658|1.0|0.058941938|0.1318468|0.17549127|0.058941938|0.02496761|1.0|0.058941938	142|530|637|962|1740|2107|2134|2489|2933|3405
14543	he	tv_star	0.0	0.0012408941	0.99999994	638
85592	she	star	0.0	0.0024363953	1.0000001|0.06744705	639|2367
26572	shah_abdul_aziz	lawmaker	1.0	0.99046856	0.026975209|0.99999994|0.99999994|0.99999994|0.41756707|0.99999994|1.0	334|482|640|1317|1604|2867|2910
66776	abu_zubaydah	lieutenant	1.0	0.91785204	1.0|0.02791294	641|3415
55348	he	president	0.0	0.0008908046	0.101858124|0.038935035|0.049580276|0.048287306|0.039003495|0.9999998|0.068052776|0.1579675|0.049494926|0.1478456|0.06833699|0.11809163|0.13773781|0.08212407|0.5543059|0.108578034|0.059832923|0.0728545|0.19754662|0.05185212|0.25494468|0.14681031|0.18436277|0.10247917	61|306|460|555|619|642|706|1192|1762|1764|1793|2267|2442|2612|2623|2730|2849|3089|3178|3203|3298|3421|3467|3558
101900	sheldon	inspector_general	0.0	0.08731356	0.076637775|1.0000004	396|643
16878	he	chancellor	1.0	0.016506102	1.0000001|0.03959861|0.05167218|0.096175276|0.10532989	644|1356|1418|1929|2926
101346	hugo_chavez	president	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0|1.0|0.061419487|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0	645|753|842|907|1390|1603|1661|1896|1927|2035|2280|2295|2646|2995|3590|3635
12688	ramazan_bashardost	lawmaker	1.0	0.991859	0.022516023|1.0|0.022516023|0.022516023	29|646|1035|2752
68514	william_anderson	author	1.0	0.86676633	1.0	647
98353	kelly_cutrone	pr_guru	1.0	0.91785204	0.99999994	648
40588	he	king	0.0	1.1210353e-06	1.0000006|0.78940296|0.5457557	649|2117|3507
45910	degeneres	singer	0.0	0.04505556	1.0	650
51577	he	captain	1.0	0.51885027	1.0000002|0.16195832|0.0519889|0.08268653	651|694|2760|3121
28450	eliza_samudio	captain	0.0	0.0014266022	1.0000001	652
12122	he	financial_adviser	1.0	0.038581382	0.9999999	653
77303	philip_chen	executive	1.0	0.91785204	1.0|1.0|1.0|1.0|0.051501594|0.03797204|0.03797204|1.0|1.0|1.0|1.0	3|571|654|991|1077|1174|1269|2083|2428|3040|3377
63036	randall_forsberg	social_activist	0.0	0.13739645	1.0	655
29580	ruben_van_assouw	doctor	0.0	0.0026007104	1.0000001|0.23967618	656|2073
59820	lewis_hamilton	driver	1.0	0.91785204	1.0|0.022544377|1.0	657|2342|3394
36878	jamie_leigh_jones	congressman	0.0	0.00047018012	1.0000002	658
88335	steve_mcpherson	host	0.0	0.0091010975	0.99999994	659
4171	he	author	0.0	0.006499126	0.99999964|0.077751	660|3081
104111	his	pilot	1.0	0.19551317	1.0000001	661
7926	douglas_flint	director	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0|1.0|0.1228644|1.0|1.0|1.0|1.0	161|418|477|662|1599|1617|2420|2485|2878|3354|3566
63905	yoadimnadji	president	0.0	0.0063317684	1.0000002|0.03968417|0.122540966	663|1102|2024
16052	girija_prasad_koirala	prime_minister	1.0	0.91785204	1.0|1.0|1.0|0.021599105|1.0|1.0|0.060319|1.0|1.0|1.0|0.1228644|1.0|0.012465847|1.0|0.06738671|0.060319|1.0|1.0	94|362|379|404|484|664|1126|1180|1701|1822|2329|2386|2425|2736|3133|3168|3192|3235
54536	his	star	0.0	0.9816041	1.0000004|0.038715243|0.07018235|0.072984196	665|784|1753|2813
103167	robbins	assistant	0.0	0.96356577	1.0	666
19861	hwang_jang-yop	spokesman	1.0	0.73138314	0.99999976	667
91700	juanita_millender-mcdonald	congresswoman	0.0	0.07000592	0.061518624|0.99999976	302|668
13990	stuart_rose	retailer	0.0	2.794856e-05	0.07008072|0.031003755|0.16565005|1.0000001|0.08557321	84|111|180|669|2476
4644	her	prostitute	0.0	1.1240236e-07	0.99999994	670
39623	spencer_pratt	rapper	1.0	0.98331386	1.0	671
55720	raul_castro	president	0.0	0.67211825	1.0|0.1952866|0.021508807|0.021508807|0.052094806|0.021508807|0.021508807|0.021508807|0.021508807|0.035110254|0.021508807|0.021508807	672|1204|1298|1412|1484|2146|2194|2223|2556|2596|3228|3249
52773	pascal_yoadimnadji	prime_minister	1.0	0.91785204	1.0|1.0|1.0|1.0|0.058941938	115|673|1491|2453|3445
68565	crisp	activist	1.0	0.99509734	0.9999999	674
56873	her	assistant	0.0	0.0020228203	1.0	675
31497	youssoufou_bamba	secretary_general	0.0	0.0007031812	1.0000001	676
3840	dunne	journalist	1.0	0.99995244	1.0	677
62769	alberto_gonzales	lawyer	1.0	0.93895143	0.9999999	678
23238	pauliina	coach	1.0	0.072961524	1.0	679
44349	jo_ann_davis	representatives	1.0	0.8575501	1.0	680
39173	christopher_bentley	spokesman	1.0	0.86676633	0.99999994|0.99999994|0.99999994|0.078605756|0.41036698|0.31171918	118|681|1029|1608|2976|3603
46477	lee	chairman	0.0	0.12682304	0.9999998|0.22942439	682|2017
53056	bryan_fuller	writer	1.0	0.97889906	1.0|0.046978567	683|1921
16336	her	author	1.0	0.6747896	0.99999994|0.2252322|0.17026682|0.09540744	684|1744|2354|3047
21095	dudu_topaz	deputy_chairman	0.0	0.04381605	1.0000001	685
2733	mohammed_sayyed_tantawi	imam	1.0	0.24754658	1.0000002|0.027883338	686|1067
33527	mark_fisher	executive	1.0	0.79770434	0.031908944|1.0000002	269|687
104340	adam_senn	star	1.0	0.3043846	1.0	688
101100	gonzales	president	0.0	3.146945e-05	1.0000001|0.05307459|0.34490767	689|1478|2007
12400	chabrol	film_critic	1.0	0.9666518	0.9999999	690
9859	his	executive	0.0	1.9651438e-08	0.18234466|1.0000005|0.05339832|0.08881696|0.0540578|0.04625643	382|691|1130|1382|1395|2346
29429	sarah_kunstler	activist_lawyer	0.0	0.009822883	1.0	692
47635	bryan_baldwin	spokesman	1.0	0.91785204	1.0|0.026975209|1.0|1.0|1.0|1.0|1.0|1.0|0.026975209|0.060319|1.0|1.0|0.027978426|1.0	188|276|693|1049|1498|1532|1611|2016|2864|2896|3109|3277|3540|3606
29629	he	captain	1.0	0.054474697	0.16195832|1.0|0.05832966|0.15203074	651|694|2760|3121
66206	her	host	1.0	0.9996381	1.0	695
101025	jake_pavelka	pilot	1.0	0.91785204	0.058941938|1.0|0.058941938	326|696|3123
95150	li_jie	chief_executive_officer	1.0	0.86676633	0.99999994|0.21640474	697|1459
91304	larijani	leader	0.0	0.24012189	1.0	698
64391	cathleen_p._black	mayor	1.0	0.45024976	1.0|0.057426542|1.0|0.18756177|0.1223951|0.15831187|0.48567584|0.035174575|0.06467209|1.0	699|823|948|993|1268|1696|2008|2214|2654|3256
15232	claude_chabrol	director	1.0	0.3588123	0.99999994	700
63760	richard_perle	vice-president	0.0	1.6618442e-06	1.0000001	701
5350	charles_gwathmey	architect	1.0	0.97615606	1.0|0.051680163|1.0|0.051680163|0.051680163	702|760|827|3037|3370
105905	babyshambles	supermodel	0.0	5.6199427e-05	1.0	703
73958	paul_e._gillmor	rep.	1.0	0.91785204	1.0|1.0	704|3026
3680	tahawwur_hussain_rana	assistant	0.0	1.3538817e-05	1.0000001	705
45581	he	president	0.0	9.849741e-07	0.052780777|0.032935914|0.20664328|0.06603908|0.074865274|0.068052776|1.0000004|0.080729894|0.08140807|0.045364514|0.048202567|0.07851812|0.14921345|0.062665|0.07019332|0.16793393|0.036571797|0.20604369|0.055506293|0.04260246|0.067450605|0.09050265|0.05671501|0.12649815	61|306|460|555|619|642|706|1192|1762|1764|1793|2267|2442|2612|2623|2730|2849|3089|3178|3203|3298|3421|3467|3558
20001	keli_mcgregor	president	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.03249639|1.0	92|535|707|1346|1791|2054|2208|2257|2778|3120|3441
96164	she	princess	0.0	0.08242519	1.0000002|0.0847859	708|1152
89787	john_negroponte	deputy_secretary_of_state	1.0	0.8966564	0.9999999|0.9999999|0.9999999|0.9999999	709|1264|1985|2991
87221	brandon_mcinerney	student	1.0	0.7891835	0.9999999	710
80074	manuel_barcena	superintendent	1.0	0.91785204	1.0|1.0|1.0	711|881|3583
37585	alan_p_gross	contractor	1.0	0.8452451	0.9999999	712
18734	stuart_rose	chairman	1.0	0.91785204	1.0|1.0|0.03279648|1.0|1.0	279|713|1593|2174|3343
62124	steven_b_derounian	rep	1.0	0.91785204	0.99999994	714
47085	her	mayor	0.0	0.0003543585	0.043118466|1.0000001|0.09136895|0.02719087	350|715|2670|3640
75567	christopher_dodd	chairman	1.0	0.91785204	1.0|0.02571365|0.026642438|0.038573533	716|1329|1952|2234
81686	carolyn_maloney	representative	1.0	0.9590811	0.9999998|0.06738671|0.06738671	717|3270|3442
48883	gonzales	attorney_general	0.0	0.9181939	1.0	718
83114	johnny_knoxville	star	1.0	0.91785204	1.0|1.0|1.0|0.06316948|1.0|1.0|1.0|1.0	15|319|365|536|719|1289|2104|3531
101404	his	minister	1.0	0.58850527	0.06989511|0.007294857|1.0000002|0.037180178|0.07909142	516|579|720|1588|1980
68866	chris_bentley	spokesman	1.0	0.91785204	0.026975209|1.0|1.0|1.0|0.026975209|0.078605756|1.0|0.026975209|0.026975209|0.026975209|1.0|1.0|1.0|1.0	358|372|721|988|1384|1534|1848|1945|2513|2851|2954|2979|3311|3478
3295	mohammed_sayed_tantawi	cleric	1.0	0.976106	0.29656154|0.9999998|0.04267735|0.29656154|0.040407643|0.37325916	624|722|1892|1974|2398|3042
104937	hawkins	president	0.0	0.027218454	1.0000001	723
5948	his	architect	0.0	0.063586086	1.0000001|0.09338854|0.07070716	724|1580|2591
95435	harry_dent	judge	0.0	0.0197795	1.0000002	725
41099	ahmad_qattan	minister	0.0	0.0009240571	1.000001|0.024145268|0.070439816|0.06529966|0.092535175|0.027327929	726|1541|1626|2027|2644|2844
85763	danny_glover	star	1.0	6.3521816e-07	0.9999997|0.098074146|0.21304062	727|2952|3645
104472	washburn	designer	0.0	0.05143849	0.99999994	728
3755	david_gutierrez	writer	1.0	0.41225454	0.9999998|0.9999998|0.9999998	729|1529|2711
43633	bradford_washburn	explorer	1.0	0.86676633	0.99999994|0.31171918|0.99999994|0.31171918	730|2787|2908|3194
9536	girija_prasad_koirala	king	0.0	0.0056553534	0.32024357|0.99999994	201|731
97414	abdul_karim_al-khawinay	cruiser	0.0	0.075846046	1.0	732
70946	justin_theroux	actor	1.0	0.91785204	1.0|1.0|0.017072797|0.057324864	733|1821|2467|3561
3035	maria_kaczynska	lady	1.0	0.91785204	1.0|1.0|0.028201304|1.0|1.0|0.1228644|1.0	734|1259|2226|2341|2775|3417|3517
53601	abu_zubaydah	attorney	0.0	0.049671	0.99999994	735
90118	buchwald	syndicated_columnist	1.0	0.99942696	1.0000001	736
98760	teddy_kollek	mayor	1.0	0.791828	0.2967464|0.02412303|0.02412303|1.0000002|0.02412303|0.44723856|0.02412303	11|148|510|737|2570|2841|3284
23581	sodini	systems_analyst	1.0	0.99327976	0.9999999	738
97917	ali_larijani	speaker	1.0	0.91785204	0.022012562|1.0|1.0|1.0	153|739|1810|2286
14883	marc_bolland	retailer	0.0	9.9164645e-05	0.10435474|0.99999994|0.6084805	220|740|3346
100306	lee_jye	minister	0.0	0.91785204	1.0|0.031077264|1.0|1.0|0.031077264|0.025445793|0.031077264|1.0|1.0|0.031077264|1.0	245|618|741|1024|1756|2767|2827|3017|3242|3587|3636
47138	kelly	guide	0.0	0.00096652907	1.0	742
103425	chad_white	supermodel	1.0	0.91785204	0.99999994	743
29752	bibi	president	0.0	0.39818943	0.1279951|0.9999998|0.14105044|0.6579163|0.1330058|0.16862322	277|744|1524|2400|2462|3497
71220	alberto_gonzales	attorney_general	1.0	0.91785204	1.0|1.0|0.1228644	423|745|2956
5703	dixon	president	1.0	0.0028640358	0.99999994	746
2208	sheila_dixon	spokesman	0.0	0.39061958	0.99999994	747
100745	she	broker	0.0	9.259905e-05	1.0	748
27370	charles_ble_goude	general	0.0	0.040962785	0.104607336|0.9999991|0.07434187	497|749|3049
82408	juliette_binoche	puppeteer	1.0	0.0080759525	0.99999994	750
58454	kate_gosselin	star	0.0	0.91785204	0.99999994	751
71227	he	attorney	0.0	0.0011655011	0.05791042|1.0000002|0.17551348|0.10318724|0.06904726	167|752|1557|1751|3342
92353	hugo_chavez	president	1.0	0.91785204	1.0|1.0|1.0|1.0|1.0|1.0|0.061419487|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0	645|753|842|907|1390|1603|1661|1896|1927|2035|2280|2295|2646|2995|3590|3635
23438	laura_silsby	judge	0.0	0.002064522	0.99999994|0.09443873|0.101378754|0.063635096	754|1136|2238|3361
19688	cunningham	roller	0.0	0.07858487	1.0	755
2003	mohammed_oudeh	architect	1.0	0.86676633	1.0	756
64992	her	bachelorette	0.0	0.8790538	1.0|0.053467467|1.0|1.0	757|1139|1512|2147
52834	his	bachelor_star	0.0	0.0035770482	0.99999994	758
92710	him	dj	0.0	0.00088683184	1.0	759
