PMID	E1	E2	ClASS_LABEL	PROBABILITY	COS_SIM	GROUPS
8703009	11140	11140	1.0	0.99980086	1.0000001|0.9346688|0.42829183|0.42829183	490|491|1414|1415
8703009	11140	11140	1.0	0.99985194	0.9346688|1.0000001|0.44345132|0.44345132	490|491|1414|1415
8638121	1956	6642	0.0	0.19181414	0.4205139|0.37904206|0.9999997|0.4087423|0.42804936|0.46805498|0.5771717	176|360|492|1484|2164|2208|2342
8638121	6642	1956	0.0	0.13173038	0.40764666|0.4136815|1.0|0.42643374|0.40352488|0.46131223|0.57284594	177|361|493|1485|2165|2209|2343
8491186	2885	6464	1.0	0.41902268	0.60591257|0.9999997|0.26535714|0.42969754|0.62697035|0.44506723|0.3946293	372|494|610|1408|2166|2214|2314
8491186	6464	2885	1.0	0.69283277	0.59629893|0.99999976|0.24650666|0.45121467|0.62949073|0.42341|0.40681893	373|495|611|1409|2167|2215|2315
8647433	7307	11338	0.0	0.8513473	0.99999976|0.092162035|0.50680476|0.6021797|0.35711974	496|568|1044|2144|2430
8647433	11338	7307	0.0	0.8513473	0.99999976|0.09318808|0.5352135|0.6021797|0.3783033	497|569|1045|2145|2431
9168114	29496	59323	1.0	0.45230627	0.29873204|1.0000001|0.32138368|0.30402544|0.3830702|0.0076529277	210|498|1302|1632|2272|2312
9168114	59323	29496	1.0	0.45230627	0.360784|1.0000001|0.32904887|0.28568968|0.3830702|0.0	211|499|1303|1633|2273|2313
9168114	29496	432361	1.0	0.058823053	0.9999997|0.434623	500|1326
9168114	432361	29496	1.0	0.058823053	0.9999997|0.45755392	501|1327
7809597	7157	40134	1.0	0.9998097	1.0|0.29398918|0.7104638|0.47824708	502|1172|1378|2016
7809597	40134	7157	1.0	0.9995778	1.0|0.27270338|0.71350056|0.46301854	503|1173|1379|2017
8910586	3597	3597	1.0	0.00344066	1.0|1.0|0.35184154|0.31221628	504|505|2204|2205
8910586	3597	3597	1.0	0.00344066	1.0|1.0|0.35184154|0.31221628	504|505|2204|2205
9168117	472	25	1.0	0.9996748	1.0000002|0.30035958|0.40698352|0.21820138|0.112036884|0.33945283	506|590|1400|1444|1472|2056
9168117	25	472	1.0	0.99952567	0.9999999|0.33846506|0.371849|0.28264862|0.11968066|0.32284132	507|591|1401|1445|1473|2057
8776728	3308	3320	1.0	0.8210656	0.42645654|0.7950912|0.60809016|0.99999964|0.053155962|0.013729181|0.046064153|0.013729181|0.013729181|0.19776918|0.15126693|0.013729181|0.27729273|0.44677272	169|386|430|508|784|898|938|1496|1840|1842|1844|2002|2128|2476
8776728	3320	3308	1.0	0.8170312	0.45344526|0.789644|0.60455734|1.0000001|0.009494697|0.054659743|0.0717072|0.054659743|0.054659743|0.18336573|0.14764275|0.054659743|0.27820903|0.43291953	168|387|431|509|785|899|939|1497|1841|1843|1845|2003|2129|2477
8910398	16153	20850	1.0	0.0019072408	0.99999994|0.3405136|0.52401006|0.22229832	510|798|1202|1818
8910398	20850	16153	1.0	0.0011923896	0.99999994|0.28616166|0.5188154|0.21261822	511|799|1203|1819
10477718	6355	6351	0.0	0.18523155	0.5224237|0.9999999	410|512
10477718	6351	6355	0.0	0.18523155	0.49686375|0.9999999	411|513
11789762	1956	2065	0.0	0.49271077	1.0|0.5575921	514|582
11789762	2065	1956	0.0	0.49132317	1.0|0.5729346	515|583
8568233	100	1803	0.0	0.49271077	0.06822267|0.13538726|0.12551974|0.076882236|0.03552255|1.0|0.111298434|0.12069079|1.0|0.08810005|0.19575658|0.46245125|0.23017284|0.15574369|0.11070553|0.15479359|0.1071932|0.46245125|0.0940326|0.14971909|0.07832626|0.19776683	4|38|72|150|258|264|364|418|516|588|592|674|728|818|1002|1018|1030|1330|1980|2130|2292|2374
8568233	1803	100	0.0	0.49132317	0.05443202|0.06454099|0.10798729|0.06731866|0.07535714|1.0|0.16361141|0.071842045|1.0|0.1164834|0.20400941|0.46245125|0.29226747|0.19096255|0.13395524|0.10655688|0.14532676|0.46245125|0.022458568|0.19992752|0.07897039|0.24611206	5|39|73|151|259|265|365|419|517|589|593|675|729|819|1003|1019|1031|1331|1981|2131|2293|2375
9009191	24408	29495	0.0	0.79410505	0.99999994	518
9009191	29495	24408	0.0	0.79410505	0.99999994	519
11787853	3845	7157	0.0	0.99111617	1.0000004|0.48671257|0.20282951|0.48671257	520|692|1630|1900
11787853	7157	3845	0.0	0.9847521	1.0|0.48989147|0.24273665|0.48989147	521|693|1631|1901
8360477	3589	3569	0.0	0.49271077	1.0|1.0|0.18670294|0.24020332|0.21131456|0.051820636|1.0|1.0|0.24020332|0.1382429|0.23807481|0.07369759	326|522|540|828|850|1226|1530|1620|1686|1750|1850|2230
8360477	3569	3589	0.0	0.49132317	1.0|1.0|0.25839975|0.099826545|0.08556044|0.011074701|1.0|1.0|0.099826545|0.081029214|0.13385528|0.016724344	327|523|541|829|851|1227|1531|1621|1687|1751|1851|2231
7824954	6872	7391	1.0	0.9238576	0.99999994	524
7824954	7391	6872	1.0	0.9238576	0.99999994	525
8114727	3320	3433	0.0	0.29831707	1.0	526
8114727	3433	3320	0.0	0.33302435	1.0	527
9160889	14282	14284	1.0	0.7497572	1.0	528
9160889	14284	14282	1.0	0.7497572	1.0	529
8524284	6908	6908	0.0	1.8519224e-05	0.18112782|0.11694833|0.941286|0.941286|0.40673372|0.40673372|0.99999994|0.9702548|0.18112782|0.11694833|0.52316225|0.4915317|0.11694833|0.18112782|0.18112782|0.11694833|0.2929336|0.2798251|0.5098879|0.5098879|0.37496978|0.37496978|0.87856245|0.85752296|0.43513855|0.43513855	128|129|228|229|480|481|530|531|596|597|616|617|840|841|842|843|952|953|1088|1089|1176|1177|1204|1205|1894|1895
8524284	6908	6908	0.0	4.8166447e-05	0.21903399|0.1241832|0.94119555|0.94119555|0.40722463|0.40722463|0.9702548|1.0000001|0.21903399|0.1241832|0.5042582|0.50314665|0.1241832|0.21903399|0.21903399|0.1241832|0.28289106|0.2742906|0.5065279|0.5065279|0.36514768|0.36514768|0.84286827|0.86676884|0.43112478|0.43112478	128|129|228|229|480|481|530|531|596|597|616|617|840|841|842|843|952|953|1088|1089|1176|1177|1204|1205|1894|1895
11815670	596	1029	0.0	0.03847666	1.0	532
11815670	1029	596	0.0	0.03847666	1.0	533
11801754	5265	7124	0.0	0.15061648	0.31237882|0.37641224|0.9999997|0.42905998|0.27875558|0.37715134|0.553543|0.37641224|0.373888	40|416|534|934|1010|1248|2010|2058|2160
11801754	7124	5265	0.0	0.13255085	0.3131686|0.42077574|1.0|0.36225855|0.31958133|0.35144573|0.559046|0.42077574|0.39888105	41|417|535|935|1011|1249|2011|2059|2161
8491186	3667	6464	0.0	0.07478194	0.17885573|0.17885573|1.0000001|0.17885573|0.17885573|0.3330457	16|58|536|1402|1536|1732
8491186	6464	3667	0.0	0.032638166	0.16400969|0.16400969|1.0|0.16400969|0.16400969|0.2977886	17|59|537|1403|1537|1733
7809597	7157	32762	1.0	0.647329	0.33502185|1.0|0.24433431|0.23479068	70|538|844|1914
7809597	32762	7157	1.0	0.47139576	0.3320283|1.0000001|0.30865243|0.24927148	71|539|845|1915
8360477	3589	3569	0.0	0.04374172	0.18670294|0.18670294|1.0|0.15647347|0.27655|0.19641748|0.18670294|0.18670294|0.15647347|0.375249|0.2382976|0.2509828	326|522|540|828|850|1226|1530|1620|1686|1750|1850|2230
8360477	3569	3589	0.0	0.04374172	0.25839975|0.25839975|1.0|0.16200435|0.257586|0.1628496|0.25839975|0.25839975|0.16200435|0.39500442|0.2382976|0.24089943	327|523|541|829|851|1227|1531|1621|1687|1751|1851|2231
10910894	1230	1237	0.0	0.49271077	1.0|1.0|1.0	542|1534|1876
10910894	1237	1230	0.0	0.49132317	1.0|1.0|1.0	543|1535|1877
2555171	3558	3569	0.0	0.729716	0.9999998	544
2555171	3569	3558	0.0	0.7253037	0.9999999	545
7744001	3572	3569	1.0	0.99992	0.44947106|0.33132288|0.4852326|0.46258834|0.99999976|0.4631785|0.6481182|0.36435646|0.21828575|0.49824947|0.3517199	262|274|314|394|546|580|1086|1448|1906|2066|2260
7744001	3569	3572	1.0	0.999923	0.45598647|0.2932525|0.5037951|0.45277303|1.0000001|0.4699025|0.6421799|0.34718776|0.21928653|0.50295794|0.34690037	263|275|315|395|547|581|1087|1449|1907|2067|2261
7644468	655	659	1.0	0.6833203	0.31177455|0.36238873|1.0000002|0.57607263|0.3974385	111|200|548|1739|2078
7644468	659	655	1.0	0.6833203	0.30604917|0.36238873|1.0000002|0.52745324|0.3974385	110|201|549|1738|2079
7834747	573	573	0.0	0.86009747	0.9999997|0.96152306|0.4001759|0.4001759	550|551|1608|1609
7834747	573	573	0.0	0.8899598	0.96152306|0.9999999|0.41047832|0.41047832	550|551|1608|1609
7809597	32762	6908	0.0	0.94533265	0.6313384|0.9999998|0.45665216|0.41893145|0.7578182	126|552|652|986|1272
7809597	6908	32762	0.0	0.9300088	0.6569561|1.0|0.44128868|0.46583635|0.77510816	127|553|653|987|1273
8776728	5241	5241	0.0	0.025119968	0.22500591|0.22500591|0.612686|0.612686|0.4243018|0.4243018|1.0|0.86058104	12|13|160|161|468|469|554|555
8776728	5241	5241	0.0	0.02413333	0.2549292|0.2549292|0.60586995|0.60586995|0.42294452|0.42294452|0.86058104|1.0000002	12|13|160|161|468|469|554|555
8910398	20848	20848	0.0	0.61435944	0.24205945|0.24205945|0.99999994|0.8751361	428|429|556|557
8910398	20848	20848	0.0	0.41949856	0.22204104|0.22204104|0.8751361|0.99999994	428|429|556|557
1833068	852457	852457	1.0	1.0607689e-06	0.9999998|0.97397363	558|559
1833068	852457	852457	1.0	1.418342e-06	0.97397363|0.99999994	558|559
10206993	3577	3576	1.0	0.21050632	0.21927962|1.0000001|0.2628268	332|560|1772
10206993	3576	3577	1.0	0.21050632	0.21927962|1.0000001|0.2628268	333|561|1773
8703009	1019	1019	1.0	0.8586897	1.0000001|0.95086366	562|563
8703009	1019	1019	1.0	0.8661844	0.95086366|0.99999994	562|563
7538672	639	7799	0.0	0.011508675	0.99999994	564
7538672	7799	639	0.0	0.011508675	0.99999994	565
11793852	1644	1644	0.0	0.43934065	0.99999994|0.5511798	566|567
11793852	1644	1644	0.0	0.44840163	0.5511798|1.0	566|567
8647433	7307	11338	1.0	0.49132317	0.092162035|1.0|0.045866165|0.12235801|0.14720428	496|568|1044|2144|2430
8647433	11338	7307	1.0	0.49271077	0.09318808|1.0|0.061766103|0.12204626|0.18476647	497|569|1045|2145|2431
7622448	1230	1232	1.0	0.0020374106	1.0000001|0.30980894|0.2630448|0.32694414|0.27052027|0.8482104|0.07591064	570|951|1096|1332|1340|1638|1828
7622448	1232	1230	1.0	0.0020374106	1.0000001|0.30980894|0.2630448|0.27052027|0.32694414|0.8482104|0.061556213	571|950|1097|1333|1341|1639|1829
7744001	3569	3570	1.0	0.6041871	0.29976162|0.99999994|0.31056204|0.28526223|0.35343796|0.26097876|0.3280723|0.29095307|0.24201763|0.17014867	408|572|673|770|1000|1426|1660|1881|1976|2480
7744001	3570	3569	1.0	0.6041871	0.30838647|0.99999994|0.2959368|0.28526223|0.35343796|0.22001767|0.31795233|0.20947541|0.23531501|0.13800722	409|573|672|771|1001|1427|1661|1880|1977|2481
11781834	1027	1029	0.0	0.010755909	1.0	574
11781834	1029	1027	0.0	0.015998537	1.0	575
10477718	1234	6351	1.0	0.94340295	0.44028184|0.9999998|0.37334004|0.3663352|0.22994962	322|576|636|1474|1722
10477718	6351	1234	1.0	0.94340295	0.42035985|0.9999998|0.37334004|0.3663352|0.22994962	323|577|637|1475|1723
1833068	5111	5111	1.0	0.0759808	0.5771492|0.56148505|0.35412422|0.35412422|0.3755781|0.3755781|1.0000001|1.0000001|0.42137983|0.4207001|0.18765001|0.21194115	336|337|342|343|402|403|578|579|794|795|926|927
1833068	5111	5111	1.0	0.0759808	0.5771492|0.56148505|0.35412422|0.35412422|0.3755781|0.3755781|1.0000001|1.0000001|0.42137983|0.4207001|0.18765001|0.21194115	336|337|342|343|402|403|578|579|794|795|926|927
11251120	3572	3569	1.0	0.8275331	0.32923293|0.35808858|0.27901298|0.36122668|0.4631785|1.0000002|0.28229898|0.26321897|0.10648327|0.32905787|0.28538856	262|274|314|394|546|580|1086|1448|1906|2066|2260
11251120	3569	3572	1.0	0.8275331	0.33291823|0.24550182|0.29543123|0.36122668|0.4699025|1.0000002|0.28229898|0.26321897|0.07100742|0.31171575|0.28538856	263|275|315|395|547|581|1087|1449|1907|2067|2261
11789762	1956	2065	0.0	0.7147922	0.5575921|1.0	514|582
11789762	2065	1956	0.0	0.7227596	0.5729346|1.0000001	515|583
9079809	12507	12507	0.0	0.89091057	1.0|1.0	584|585
9079809	12507	12507	0.0	0.89091057	1.0|1.0	584|585
8999548	16173	15978	0.0	0.49132317	1.0	586
8999548	15978	16173	0.0	0.49271077	1.0	587
8568233	100	1803	0.0	0.00012082003	0.35914463|0.2551481|0.21870291|0.34795633|0.4710105|0.08810005|0.5180663|0.45804074|0.08810005|0.9999999|0.38084555|0.13996392|0.49216756|0.8456744|0.3502196|0.3701871|0.3113036|0.13996392|0.29756245|0.54704255|0.38653964|0.5079523	4|38|72|150|258|264|364|418|516|588|592|674|728|818|1002|1018|1030|1330|1980|2130|2292|2374
8568233	1803	100	0.0	0.00012585957	0.34105304|0.27564633|0.21514261|0.3506498|0.47410473|0.1164834|0.48129004|0.47044963|0.1164834|1.0000001|0.35248932|0.06295502|0.47470176|0.84165347|0.33389032|0.35444036|0.27144057|0.06295502|0.29682058|0.5618479|0.42563173|0.4923167	5|39|73|151|259|265|365|419|517|589|593|675|729|819|1003|1019|1031|1331|1981|2131|2293|2375
9168117	472	25	1.0	0.35318077	0.30035958|1.0000002|0.2809568|0.15299872|0.34327164|0.32108372	506|590|1400|1444|1472|2056
9168117	25	472	1.0	0.48709637	0.33846506|0.9999998|0.28151152|0.2351419|0.30832392|0.29486254	507|591|1401|1445|1473|2057
8568233	100	1803	1.0	0.75360864	0.34318915|0.24869686|0.25357115|0.49307072|0.23282301|0.19575658|0.42660004|0.18769638|0.19575658|0.38084555|1.0000001|0.19270301|0.3167459|0.31630135|0.56239253|0.7213134|0.22131331|0.19270301|0.43821388|0.26441342|0.26202616|0.32171896	4|38|72|150|258|264|364|418|516|588|592|674|728|818|1002|1018|1030|1330|1980|2130|2292|2374
8568233	1803	100	1.0	0.80088025	0.36753297|0.23730111|0.25427613|0.5248243|0.24228528|0.20400941|0.42224917|0.19515249|0.20400941|0.35248932|0.9999998|0.23184273|0.3312796|0.3005419|0.5818543|0.7181605|0.22363421|0.23184273|0.43300408|0.29522046|0.2729242|0.32837263	5|39|73|151|259|265|365|419|517|589|593|675|729|819|1003|1019|1031|1331|1981|2131|2293|2375
9144171	9610	9610	1.0	0.9974389	1.0|0.9537745	594|595
9144171	9610	9610	1.0	0.9955319	0.9537745|1.0000001	594|595
7685215	6908	6908	1.0	0.44840163	1.0|0.5511798|0.1943141|0.1943141|0.16348049|0.16348049|0.18112782|0.21903399|1.0|0.5511798|0.10714126|0.09994164|0.5511798|1.0|1.0|0.5511798|0.14622621|0.16394445|0.21130455|0.21130455|0.1916519|0.1916519|0.13446939|0.16683854|0.252917|0.252917	128|129|228|229|480|481|530|531|596|597|616|617|840|841|842|843|952|953|1088|1089|1176|1177|1204|1205|1894|1895
7685215	6908	6908	1.0	0.43934065	0.5511798|0.99999994|0.103754506|0.103754506|0.19870293|0.19870293|0.11694833|0.1241832|0.5511798|0.99999994|0.16167527|0.13923608|0.99999994|0.5511798|0.5511798|0.99999994|0.14693788|0.16585228|0.19662039|0.19662039|0.20264426|0.20264426|0.091421664|0.0997373|0.16607186|0.16607186	128|129|228|229|480|481|530|531|596|597|616|617|840|841|842|843|952|953|1088|1089|1176|1177|1204|1205|1894|1895
11793852	2643	1644	0.0	0.2796307	0.30631727|0.9999997|0.7181627|0.30631727|0.30631727|0.5327471|0.78243554	99|598|1123|1441|1637|2239|2254
11793852	1644	2643	0.0	0.2796307	0.30631727|0.9999997|0.7108047|0.30631727|0.30631727|0.4920168|0.8024904	98|599|1122|1440|1636|2238|2255
8875929	7157	7157	1.0	0.63403606	0.99999994|0.99999994|0.4861881|0.4861881|0.44542503|0.44542503|0.48112932|0.470762	600|601|626|627|760|761|1012|1013
8875929	7157	7157	1.0	0.63403606	0.99999994|0.99999994|0.4861881|0.4861881|0.44542503|0.44542503|0.48112932|0.470762	600|601|626|627|760|761|1012|1013
7616616	7133	4914	0.0	0.49132317	1.0|0.012131531|0.16016681|1.0|0.02996153|0.46245125	602|852|1118|1820|2252|2320
7616616	4914	7133	0.0	0.49271077	1.0|0.05583435|0.0836119|1.0|0.0069702053|0.46245125	603|853|1119|1821|2253|2321
10910894	6360	6360	0.0	0.95015144	1.0000001|1.0000001|0.14549713|0.19788559|0.23665161|0.23665161|0.54569536|0.54569536|0.7503236|0.7503236|0.3948587|0.39030722|0.3863212|0.36701795|0.23752373|0.23752373|0.40789056|0.39896625|0.42281553|0.42596737|0.40575525|0.39682168|0.13926224|0.13926224|0.45733175|0.45733175|0.2488834|0.15732215|0.42596737|0.42281553|0.13374567|0.19125365|0.14231852|0.17744972|0.39030722|0.3948587	604|605|608|609|788|789|816|817|916|917|974|975|1162|1163|1270|1271|1436|1437|1616|1617|1618|1619|1762|1763|2024|2025|2082|2083|2206|2207|2228|2229|2392|2393|2436|2437
10910894	6360	6360	0.0	0.95015144	1.0000001|1.0000001|0.14549713|0.19788559|0.23665161|0.23665161|0.54569536|0.54569536|0.7503236|0.7503236|0.3948587|0.39030722|0.3863212|0.36701795|0.23752373|0.23752373|0.40789056|0.39896625|0.42281553|0.42596737|0.40575525|0.39682168|0.13926224|0.13926224|0.45733175|0.45733175|0.2488834|0.15732215|0.42596737|0.42281553|0.13374567|0.19125365|0.14231852|0.17744972|0.39030722|0.3948587	604|605|608|609|788|789|816|817|916|917|974|975|1162|1163|1270|1271|1436|1437|1616|1617|1618|1619|1762|1763|2024|2025|2082|2083|2206|2207|2228|2229|2392|2393|2436|2437
10206993	3579	3576	1.0	0.7317186	0.99999994|0.40916649|0.5093927	606|1046|1186
10206993	3576	3579	1.0	0.79129666	1.0|0.40966284|0.49829692	607|1047|1187
10910894	6360	6360	0.0	0.7227596	0.14549713|0.14549713|1.0000001|0.90840507|0.24598081|0.24598081|0.26734084|0.26734084|0.11217697|0.11217697|0.22606963|0.23617968|0.24033457|0.23833185|0.121934325|0.121934325|0.41644993|0.38814402|0.18966755|0.18202072|0.19132797|0.1913882|0.224182|0.224182|0.22742204|0.22742204|0.6240514|0.6854383|0.18202072|0.18966755|0.6838104|0.62760776|0.015038945|0.0|0.23617968|0.22606963	604|605|608|609|788|789|816|817|916|917|974|975|1162|1163|1270|1271|1436|1437|1616|1617|1618|1619|1762|1763|2024|2025|2082|2083|2206|2207|2228|2229|2392|2393|2436|2437
10910894	6360	6360	0.0	0.7147922	0.19788559|0.19788559|0.90840507|1.0|0.22465813|0.22465813|0.2580991|0.2580991|0.15585193|0.15585193|0.23614101|0.2279396|0.24266517|0.22771455|0.10962319|0.10962319|0.41511026|0.39913487|0.1967742|0.19585866|0.18665636|0.19266713|0.19494864|0.19494864|0.24075335|0.24075335|0.708537|0.6374619|0.19585866|0.1967742|0.6342777|0.6856792|0.07912862|0.050711624|0.2279396|0.23614101	604|605|608|609|788|789|816|817|916|917|974|975|1162|1163|1270|1271|1436|1437|1616|1617|1618|1619|1762|1763|2024|2025|2082|2083|2206|2207|2228|2229|2392|2393|2436|2437
8491186	2885	6464	1.0	0.0074044573	0.29411963|0.26535714|1.0000001|0.19763592|0.27769747|0.3607918|0.20568657	372|494|610|1408|2166|2214|2314
8491186	6464	2885	1.0	0.005517426	0.23767202|0.24650666|1.0|0.16617748|0.23270638|0.32986173|0.19336043	373|495|611|1409|2167|2215|2315
8910398	16153	16153	0.0	0.99924755	0.77822286|0.83485967|1.0|0.94749606|0.3788291|0.38336617|0.34474605|0.32663316|0.32184234|0.32184234	102|103|612|613|2148|2149|2250|2251|2428|2429
8910398	16153	16153	0.0	0.9995222	0.84425867|0.8262809|0.94749606|1.0|0.39420316|0.40885875|0.35167667|0.35463637|0.29539153|0.29539153	102|103|612|613|2148|2149|2250|2251|2428|2429
10950949	2264	2263	1.0	0.999998	0.9291259|1.0000001|0.4951483|0.26890433|0.9407915	355|614|702|1715|2410
10950949	2263	2264	1.0	0.99999785	0.92767763|1.0000002|0.43731794|0.26438463|0.94283676	354|615|703|1714|2411
7809597	6908	6908	0.0	0.96459144	0.10714126|0.16167527|0.43010083|0.43010083|0.21996759|0.21996759|0.52316225|0.5042582|0.10714126|0.16167527|1.0000001|0.97866833|0.16167527|0.10714126|0.10714126|0.16167527|0.42106694|0.40856904|0.49367505|0.49367505|0.48798025|0.48798025|0.56240845|0.55803114|0.46878478|0.46878478	128|129|228|229|480|481|530|531|596|597|616|617|840|841|842|843|952|953|1088|1089|1176|1177|1204|1205|1894|1895
7809597	6908	6908	0.0	0.9644192	0.09994164|0.13923608|0.41909906|0.41909906|0.21292369|0.21292369|0.4915317|0.50314665|0.09994164|0.13923608|0.97866833|0.9999999|0.13923608|0.09994164|0.09994164|0.13923608|0.4031302|0.39403594|0.4826473|0.4826473|0.46782067|0.46782067|0.53061855|0.552416|0.4639811|0.4639811	128|129|228|229|480|481|530|531|596|597|616|617|840|841|842|843|952|953|1088|1089|1176|1177|1204|1205|1894|1895
7809597	32762	40134	1.0	0.49271077	1.0|1.0|0.059767175|0.078985505|1.0|0.24928762|1.0|1.0	8|46|68|339|618|1648|1966|2448
7809597	40134	32762	1.0	0.49132317	1.0|1.0|0.06569065|0.08201252|1.0|0.2726613|1.0|1.0	9|47|69|338|619|1649|1967|2449
8999548	12362	16176	1.0	0.124615304	1.0000002|0.58520055|0.6843502	620|644|676
8999548	16176	12362	1.0	0.124615304	1.0000002|0.58520055|0.6922144	621|645|677
8576247	20649	6645	0.0	0.004757907	1.0	622
8576247	6645	20649	0.0	0.0038769522	1.0	623
11781834	1030	1026	0.0	0.40831682	0.99999976|0.5788724|0.29003692|0.42594936|0.5971308|0.3198873|0.18858948|0.51889294	624|924|991|1175|1312|1756|1897|2135
11781834	1026	1030	0.0	0.4420026	0.9999999|0.60435236|0.32076108|0.36679864|0.6064102|0.35470355|0.1724599|0.5380779	625|925|990|1174|1313|1757|1896|2134
8875929	7157	7157	1.0	0.9998708	0.4861881|0.4861881|0.9999997|0.9999997|0.3226228|0.3226228|0.3733408|0.39596325	600|601|626|627|760|761|1012|1013
8875929	7157	7157	1.0	0.9998708	0.4861881|0.4861881|0.9999997|0.9999997|0.3226228|0.3226228|0.3733408|0.39596325	600|601|626|627|760|761|1012|1013
10768840	943	944	1.0	0.9999392	0.99999976|0.5228116|0.44548225|0.8161549|0.20398994|0.5408699|0.1045862|0.32268357|0.55297667	628|1103|1178|1348|1422|1748|1868|2096|2400
10768840	944	943	1.0	0.9999461	1.0000002|0.57567275|0.4405435|0.8701912|0.19795024|0.5276726|0.103431396|0.3021598|0.56282794	629|1102|1179|1349|1423|1749|1869|2097|2401
11792966	3558	3576	0.0	0.46490046	1.0	630
11792966	3576	3558	0.0	0.48017323	1.0000001	631
7911228	1026	5111	1.0	0.9964414	1.0|0.08816193|0.08816193|0.39440733|0.3688813|0.37857655|0.38997367|0.2662936	632|730|906|1138|1695|1798|2104|2474
7911228	5111	1026	1.0	0.99591184	0.99999994|0.12863545|0.12863545|0.37214527|0.39825138|0.39713064|0.409618|0.28387955	633|731|907|1139|1694|1799|2105|2475
7622448	1230	6352	1.0	0.44171798	0.99999994	634
7622448	6352	1230	1.0	0.44171798	0.99999994	635
10477718	1234	6351	1.0	0.5354349	0.5351244|0.37334004|0.9999999|0.37225494|0.34283656	322|576|636|1474|1722
10477718	6351	1234	1.0	0.5354349	0.55548984|0.37334004|0.9999999|0.37225494|0.34283656	323|577|637|1475|1723
7973658	3561	3558	1.0	0.7388026	1.0|0.43965775	638|1862
7973658	3558	3561	1.0	0.7388026	1.0|0.43692836	639|1863
8647433	7307	7307	0.0	0.17557015	1.0000001|1.0000001	640|641
8647433	7307	7307	0.0	0.17557015	1.0000001|1.0000001	640|641
11801754	7124	7124	0.0	0.051015418	1.0|0.94126916|0.082410656|0.111777276|0.62967676|0.62967676	642|643|984|985|1062|1063
11801754	7124	7124	0.0	0.0368257	0.94126916|1.0000002|0.11034933|0.13319263|0.6158576|0.6158576	642|643|984|985|1062|1063
8999548	12362	16176	1.0	0.34882262	0.58520055|0.99999976|0.4148014	620|644|676
8999548	16176	12362	1.0	0.34882262	0.58520055|0.99999976|0.4135445	621|645|677
8703009	11140	1019	1.0	0.49271077	1.0|0.12731797|0.13960055|0.14937429|0.07970638|0.15045138|0.13728292|0.1196641	646|1050|1120|1870|1904|1954|2100|2188
8703009	1019	11140	1.0	0.49132317	1.0|0.09125656|0.1331767|0.10606815|0.13075417|0.14380059|0.05345428|0.031833827	647|1051|1121|1871|1905|1955|2101|2189
10488147	6369	10344	0.0	3.6201147e-06	1.0|0.93329316|0.7753733|0.67962635|0.92677444|0.8109188|0.9003494|0.6655149|0.3752469	648|1191|1489|1575|1612|1727|2138|2184|2278
10488147	10344	6369	0.0	3.7284522e-06	0.99999976|0.91735|0.77430314|0.6831799|0.9144119|0.80291486|0.88937134|0.6504013|0.38806364	649|1190|1488|1574|1613|1726|2139|2185|2279
7622448	1232	6351	1.0	0.00053112	1.0|0.6052018	650|1642
7622448	6351	1232	1.0	0.00051533425	0.99999976|0.64720654	651|1643
7809597	32762	6908	0.0	0.7575409	0.35201314|0.45665216|1.0|0.30164292|0.22491004	126|552|652|986|1272
7809597	6908	32762	0.0	0.7575409	0.35651734|0.44128868|1.0|0.3343888|0.23479709	127|553|653|987|1273
1833068	983	5111	1.0	0.21050632	1.0000001|0.35341257|0.15042543|0.16699417|0.5428003	654|680|1188|1398|2112
1833068	5111	983	1.0	0.21050632	1.0000001|0.36040106|0.15042543|0.16699417|0.54320514	655|681|1189|1399|2113
10950949	2247	2263	1.0	0.99993	0.7121117|0.61475784|1.0000004|0.7104559|0.5457641|0.4520746|0.7467822	368|384|656|1014|1924|2384|2450
10950949	2263	2247	1.0	0.999928	0.69979745|0.61108387|1.0|0.677909|0.49849615|0.44017568|0.7539374	369|385|657|1015|1925|2385|2451
8776728	3320	3320	1.0	0.65207607	1.0|0.96843934|0.37555417|0.40701416	658|659|1288|1289
8776728	3320	3320	1.0	0.5898062	0.96843934|1.0000001|0.3806546|0.4092061	658|659|1288|1289
11800371	5743	5743	0.0	6.551735e-05	0.99999994|0.99999994|0.31975284|0.30916154|0.27508143|0.29310685	660|661|1438|1439|1864|1865
11800371	5743	5743	0.0	6.551735e-05	0.99999994|0.99999994|0.31975284|0.30916154|0.27508143|0.29310685	660|661|1438|1439|1864|1865
8662691	100341645	100350417	1.0	0.49271077	0.25191137|1.0|1.0	134|196|662
8662691	100350417	100341645	1.0	0.49132317	0.2767377|1.0|1.0	135|197|663
8918891	1387	1387	0.0	0.44840163	1.0|0.5511798	664|665
8918891	1387	1387	0.0	0.43934065	0.5511798|0.99999994	664|665
10488147	10344	10344	0.0	0.44840163	1.0|0.5511798	666|667
10488147	10344	10344	0.0	0.43934065	0.5511798|0.99999994	666|667
9427624	3133	3133	0.0	0.8362934	1.0000002|0.9660292|0.30571797|0.30571797|0.33284593|0.348078|0.31442162|0.34093893|0.36873034|0.35656005|0.48517162|0.46089765|0.41318378|0.41318378	668|669|710|711|1090|1091|1404|1405|1540|1541|1754|1755|1940|1941
